#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
6.4%	160000	320.00000000079984	-4221026.292755759	180892.02675345188	-4040134.2660023076	300.86893901759225	540.0558537325385	1.16253829596262	96.6	277.3659596443176	1:09:47
6.6%	165000	330.0000000008476	-4221201.832610777	180861.7290771248	-4040340.1035336517	300.8185463612943	539.1130538361631	1.1645713407519585	96.6	286.28209114074707	1:09:37
6.8%	170000	340.00000000089534	-4223378.622035082	180180.33054725506	-4043198.2914878274	299.6852092186381	539.1130538361631	1.1645713407519585	96.5	295.32390999794006	1:09:30
7.0%	175000	350.0000000009431	-4222717.081383812	180204.75535182477	-4042512.3260319876	299.7258338120405	538.3373285548531	1.1662494473646572	96.5	304.3778831958771	1:09:22
7.2%	180000	360.00000000099084	-4223056.668543271	180229.70105791077	-4042826.96748536	299.7673247956833	538.3373285548531	1.1662494473646572	96.5	313.44197249412537	1:09:15
7.4%	185000	370.0000000010386	-4222457.912383792	179403.98209877146	-4043053.9302850207	298.3939464792274	538.0114186416818	1.1669559235526277	96.5	322.36329555511475	1:09:05
7.6%	190000	380.00000000108633	-4224161.819350878	180750.69235598794	-4043411.1269948897	300.63386436574143	538.0114186416818	1.1669559235526277	96.5	331.42834305763245	1:08:58
7.8%	195000	390.0000000011341	-4224332.713210876	180508.21363419725	-4043824.499576679	300.23056126239936	537.1098684329639	1.1689146836095095	96.4	340.4885473251343	1:08:50
8.0%	200000	400.00000000118183	-4226039.7349499	179619.07596770715	-4046420.6589821926	298.751701684348	537.1098684329639	1.1689146836095095	96.2	350.4034090042114	1:08:52
8.2%	205000	410.0000000012296	-4225218.13234178	179111.8456261661	-4046106.2867156137	297.90805004620813	537.1098684329639	1.1689146836095095	96.2	359.36852526664734	1:08:43
8.4%	210000	420.00000000127733	-4228054.578398201	179740.85670133607	-4048313.721696865	298.95425367504276	536.5827942840535	1.1700628842573413	96.1	368.44939661026	1:08:35
8.6%	215000	430.0000000013251	-4227574.664272285	181209.32755068518	-4046365.3367216	301.39669005187716	536.5827942840535	1.1700628842573413	96.1	377.5127754211426	1:08:27
8.8%	220000	440.0000000013728	-4228161.40520982	181460.81967746923	-4046700.5855323505	301.8149847148029	536.5827942840535	1.1700628842573413	96.1	386.4866392612457	1:08:18
9.0%	225000	450.0000000014206	-4229046.701319615	179940.54595684673	-4049106.1553627686	299.28638713342116	536.5827942840535	1.1700628842573413	96.1	395.5355107784271	1:08:10
9.2%	230000	460.0000000014683	-4228237.359858197	180855.6441022693	-4047381.715755928	300.80842551759775	536.5827942840535	1.1700628842573413	96.1	404.6181573867798	1:08:02
9.4%	235000	470.00000000151607	-4228538.467829307	179285.16567581776	-4049253.3021534886	298.1963248827782	536.5827942840535	1.1700628842573413	96.1	413.6830401420593	1:07:53
9.6%	240000	480.0000000015638	-4228229.16386146	179593.47020298016	-4048635.69365848	298.7091128571652	535.8194197968867	1.1717298566014223	96.1	422.6582465171814	1:07:44
9.8%	245000	490.00000000161157	-4230506.614639572	181224.80220228437	-4049281.8124372875	301.4224282897192	535.035128653553	1.1734474584927688	96.1	431.73014426231384	1:07:36
10.0%	250000	500.0000000016593	-4231071.984878791	180714.67683272265	-4050357.308046068	300.57396149181454	534.5509683005471	1.1745102883620027	95.9	441.6529643535614	1:07:35
10.2%	255000	510.00000000170706	-4231177.352444958	181196.30207204504	-4049981.050372913	301.3750254046896	533.6518082903258	1.1764892429284115	95.8	450.76862692832947	1:07:27
10.4%	260000	520.0000000015274	-4231103.469400698	180192.42043253325	-4050911.048968165	299.70531773874137	533.6518082903258	1.1764892429284115	95.8	459.86532616615295	1:07:19
10.6%	265000	530.0000000012909	-4231819.469480161	181485.32533636916	-4050334.1441437914	301.8557437892933	533.4923931367913	1.1768407947325346	95.8	468.83030366897583	1:07:10
10.8%	270000	540.0000000010544	-4231786.562949565	180336.95922427508	-4051449.60372529	299.9457221042556	533.4923931367913	1.1768407947325346	95.8	477.92308259010315	1:07:01
11.0%	275000	550.000000000818	-4232741.124073353	181267.57856621154	-4051473.545507141	301.49357614217456	533.1495613846037	1.1775975399705054	95.8	487.0025701522827	1:06:53
11.2%	280000	560.0000000005815	-4232274.325300633	179581.3835811839	-4052692.941719449	298.6890097650533	533.1495613846037	1.1775975399705054	95.8	495.9889304637909	1:06:43
11.4%	285000	570.000000000345	-4232527.342252609	180196.58529847523	-4052330.756954134	299.71224495836293	532.3107917617241	1.1794530970243762	95.8	505.0704073905945	1:06:35
11.6%	290000	580.0000000001086	-4233950.54134904	180346.9606026419	-4053603.5807463983	299.9623569120575	532.3107917617241	1.1794530970243762	95.8	514.1796708106995	1:06:27
11.8%	295000	589.9999999998721	-4233833.526908671	181361.80050770118	-4052471.7264009696	301.6502909298683	532.3107917617241	1.1794530970243762	95.8	523.2653045654297	1:06:18
12.0%	300000	599.9999999996356	-4234398.6929259775	180467.78408889662	-4053930.908837081	300.16331675959907	531.9791419587839	1.1801883991374722	95.6	533.2270531654358	1:06:16
12.2%	305000	609.9999999993992	-4234378.597222127	180370.70167030208	-4054007.895551825	300.00184427900376	532.1097315193485	1.1798987590965229	95.6	542.2305631637573	1:06:07
12.4%	310000	619.9999999991627	-4234071.178621972	180319.8527954896	-4053751.3258264824	299.917269810523	531.1809161806859	1.181961913159733	95.6	551.3480498790741	1:05:58
12.6%	315000	629.9999999989262	-4235189.399629318	179533.65244966792	-4055655.7471796502	298.60962088785914	531.1809161806859	1.181961913159733	95.6	560.3366813659668	1:05:49
12.8%	320000	639.9999999986898	-4234781.987666841	180228.85970596207	-4054553.1279608784	299.76592541577315	530.7966154984769	1.1828176623418294	95.6	569.4339575767517	1:05:40
13.0%	325000	649.9999999984533	-4235366.522357012	180519.43633976267	-4054847.0860172496	300.24922744452454	530.4345944919734	1.1836249340489873	95.6	578.5385055541992	1:05:32
13.2%	330000	659.9999999982168	-4236141.545304171	179925.01988951728	-4056216.5254146536	299.26056337828743	530.5532933507088	1.1833601257241624	95.6	587.6559171676636	1:05:23
13.4%	335000	669.9999999979804	-4235834.0960147595	180841.23709146617	-4054992.858923293	300.7844630349359	530.6826970183847	1.1830715707339385	95.6	596.6286196708679	1:05:14
13.6%	340000	679.9999999977439	-4237087.425286542	179589.01719067487	-4057498.408095867	298.701706377666	530.5942399474942	1.1832688043974842	95.6	605.7476801872253	1:05:05
13.8%	345000	689.9999999975074	-4237460.019813949	180903.28146822122	-4056556.7383457283	300.88765843907464	530.6347324166867	1.1831785097509382	95.6	614.857590675354	1:04:57
14.0%	350000	699.999999997271	-4236931.1780384155	179519.37248980213	-4057411.8055486134	298.58586972286236	530.6347324166867	1.1831785097509382	95.4	624.8443455696106	1:04:53
14.2%	355000	709.9999999970345	-4238300.839623698	180814.41754941235	-4057486.422074286	300.73985539076557	530.2634001370924	1.1840070647164123	95.4	633.847457408905	1:04:44
14.4%	360000	719.999999996798	-4238815.017425705	180005.70017236285	-4058809.317253342	299.39475498161596	529.915922897914	1.1847834435498044	95.4	642.9519593715668	1:04:35
14.6%	365000	729.9999999965615	-4238809.380640162	180908.87583207927	-4057900.5048080827	300.89696327328244	529.915922897914	1.1847834435498044	95.4	652.0515270233154	1:04:27
14.8%	370000	739.9999999963251	-4238629.687027746	180259.2240076566	-4058370.463020089	299.816428886815	529.5816351774449	1.1855313141901092	95.4	661.0917687416077	1:04:17
15.0%	375000	749.9999999960886	-4238072.419777439	180047.28882975178	-4058025.130947687	299.46392737936253	529.5971719836418	1.1854965342266892	95.4	670.1929759979248	1:04:09
15.2%	380000	759.9999999958521	-4239405.999945501	180779.007406559	-4058626.992538942	300.68095941673084	529.6178338212742	1.1854502847703081	95.4	679.3306167125702	1:04:00
15.4%	385000	769.9999999956157	-4238375.258464291	179459.42594430898	-4058915.832519982	298.48616353976524	529.6834827509722	1.185303360154118	95.4	688.3171219825745	1:03:51
15.6%	390000	779.9999999953792	-4239469.117573137	181073.55468245002	-4058395.5628906875	301.17086562198693	529.3097921126639	1.1861401796799333	95.4	697.4383101463318	1:03:42
15.8%	395000	789.9999999951427	-4239502.299711348	180560.55717714113	-4058941.7425342062	300.3176217399261	529.3097921126639	1.1861401796799333	95.4	706.5284395217896	1:03:33
16.0%	400000	799.9999999949063	-4240701.902910062	180243.40616005298	-4060458.4967500092	299.79011982769583	529.3097921126639	1.1861401796799333	95.2	716.7935345172882	1:03:30
16.2%	405000	809.9999999946698	-4239228.728808011	179424.88156285335	-4059803.8472451577	298.4287075446939	528.7135948853721	1.187477715716732	95.2	725.8218743801117	1:03:21
16.4%	410000	819.9999999944333	-4240768.343829653	179792.40077017574	-4060975.9430594775	299.039984426048	528.232965145712	1.188558180479471	95.2	734.9442353248596	1:03:12
16.6%	415000	829.9999999941969	-4240908.230165041	182018.58142193413	-4058889.648743107	302.7426827858211	528.232965145712	1.188558180479471	95.2	744.0601913928986	1:03:03
16.8%	420000	839.9999999939604	-4241229.558198369	181495.81478934476	-4059733.7434090246	301.87319038793163	527.6766078844829	1.189811340017382	95.2	753.1835653781891	1:02:54
17.0%	425000	849.9999999937239	-4240114.042283756	180786.64536491787	-4059327.396918838	300.6936632626048	527.769403327684	1.1896021405641237	95.2	762.184809923172	1:02:45
17.2%	430000	859.9999999934874	-4241371.492458116	180265.57516225672	-4061105.9172958597	299.82699245437715	527.769403327684	1.1896021405641237	95.2	771.3268327713013	1:02:36
17.4%	435000	869.999999993251	-4240947.695558834	180799.54942538004	-4060148.146133454	300.7151259608229	528.1011485840951	1.1888548502614862	95.2	780.4422426223755	1:02:27
17.6%	440000	879.9999999930145	-4241314.498468015	180212.20478381967	-4061102.2936841957	299.73822409115235	528.2934009785649	1.188422211520937	95.2	789.4730715751648	1:02:18
17.8%	445000	889.999999992778	-4241510.104778684	179671.03262377408	-4061839.07215491	298.8381186716875	527.8346353651705	1.189455124498432	95.2	798.5834565162659	1:02:09
18.0%	450000	899.9999999925416	-4241842.428636305	180237.24807542624	-4061605.180560879	299.77987738406085	527.8346353651705	1.189455124498432	95.1	808.5790028572083	1:02:04
18.2%	455000	909.9999999923051	-4241400.02137856	180233.38817606174	-4061166.6332024983	299.7734574005638	527.7885303013203	1.1895590295689542	95.1	817.7409148216248	1:01:56
18.4%	460000	919.9999999920686	-4241907.661758416	179051.11588175735	-4062856.545876659	297.80704120632174	527.7361058698552	1.1896771983944823	95.1	826.9002182483673	1:01:47
18.6%	465000	929.9999999918322	-4243189.547895522	180753.66060517976	-4062435.8872903422	300.6388013107307	527.7233083305399	1.1897060486280775	95.1	835.9190204143524	1:01:38
18.8%	470000	939.9999999915957	-4241706.122105314	181279.39902798485	-4060426.7230773293	301.51323654322294	527.7233083305399	1.1897060486280775	95.1	845.0626208782196	1:01:29
19.0%	475000	949.9999999913592	-4241675.46494886	180246.61926430743	-4061428.8456845526	299.795464028241	527.1966172893515	1.190894613760915	95.1	854.1732246875763	1:01:20
19.2%	480000	959.9999999911228	-4242560.807551739	180918.057835075	-4061642.7497166637	300.91223525375034	527.2382215496226	1.190800640510416	95.1	863.2029716968536	1:01:10
19.4%	485000	969.9999999908863	-4242711.384430844	180729.77507943904	-4061981.6093514054	300.59907367366196	526.9749448315426	1.1913955645909553	95.1	872.3182258605957	1:01:01
19.6%	490000	979.9999999906498	-4243303.683617924	179985.5842211332	-4063318.0993967913	299.36129709509424	526.9749448315426	1.1913955645909553	95.1	881.4877939224243	1:00:53
19.8%	495000	989.9999999904134	-4241967.718426302	178784.0032618567	-4063183.7151644453	297.36276573442797	526.6215455118206	1.1921950730532174	95.1	890.5240428447723	1:00:43
20.0%	500000	999.9999999901769	-4242343.250969603	179510.08602374006	-4062833.1649458627	298.5704239940402	527.1514461764015	1.1909966604032984	95	900.700076341629	1:00:39
20.2%	505000	1009.9999999899404	-4243445.451256571	180536.69709415812	-4062908.754162413	300.2779364205629	526.5559066768777	1.1923436884131964	95	909.7595806121826	1:00:29
20.4%	510000	1019.999999989704	-4243868.842158732	180867.50608611098	-4063001.336072621	300.82815498028964	527.0796636280222	1.1911588612645618	95	918.9100704193115	1:00:21
20.6%	515000	1029.9999999894676	-4242532.473124974	180420.7109380149	-4062111.7621869594	300.0850222696971	526.8151783535395	1.191756877402515	95	927.9155285358429	1:00:11
20.8%	520000	1039.9999999892311	-4245279.421918219	180365.27037624837	-4064914.1515419707	299.9928106708964	526.5900820887373	1.1922663059519316	95	937.0671715736389	1:00:02
21.0%	525000	1049.9999999889947	-4245194.148875954	181583.41235495283	-4063610.736521001	302.0188871723507	526.8090466147645	1.191770748731989	95	946.2098264694214	59:53
21.2%	530000	1059.9999999887582	-4245348.910446787	178960.65474959346	-4066388.2556971936	297.6565815904672	527.101914248337	1.1911085787236713	95	955.2396984100342	59:44
21.4%	535000	1069.9999999885217	-4245123.707678643	181102.08581910434	-4064021.621859539	301.2183200784835	526.7631679888528	1.1918745464302265	95	964.3470361232758	59:35
21.6%	540000	1079.9999999882853	-4245075.650051951	179011.22964816642	-4066064.420403785	297.7407003675502	526.3955004711138	1.192707026106725	95	973.482372045517	59:26
21.8%	545000	1089.9999999880488	-4246038.508202913	181427.568441043	-4064610.93976187	301.7596795451714	526.2740369141443	1.1929823017761518	95	982.611368894577	59:17
22.0%	550000	1099.9999999878123	-4244035.047602331	180684.0396503931	-4063351.007951938	300.52300415164086	526.2740369141443	1.1929823017761518	94.9	992.6110355854034	59:11
22.2%	555000	1109.9999999875758	-4243350.624504495	181797.92302339055	-4061552.701481105	302.37567236835474	526.2740369141443	1.1929823017761518	94.9	1001.6962332725525	59:02
22.4%	560000	1119.9999999873394	-4245761.889989459	179476.01884137592	-4066285.871148083	298.5137617010847	526.466348202174	1.1925465209065202	94.9	1010.8302798271179	58:53
22.6%	565000	1129.999999987103	-4244374.79332814	179953.7314320907	-4064421.0618960494	299.30831789520374	525.80405405951	1.1940486328996722	94.9	1019.9405424594879	58:44
22.8%	570000	1139.9999999868664	-4245307.427844596	180586.86963417285	-4064720.558210423	300.3613859741611	525.80405405951	1.1940486328996722	94.9	1029.0897090435028	58:35
23.0%	575000	1149.99999998663	-4245223.329873511	179912.9593304022	-4065310.3705431083	299.2405036349696	525.8338411953805	1.1939809931129608	94.9	1038.1231718063354	58:25
23.2%	580000	1159.9999999863935	-4244242.202571401	180577.77460048356	-4063664.427970918	300.34625864552464	525.8124179977355	1.1940296395311971	94.9	1047.255497455597	58:16
23.4%	585000	1169.999999986157	-4244516.891796124	179613.45690634276	-4064903.4348897813	298.7423557719752	525.6578917249177	1.194380645295089	94.9	1056.373031616211	58:07
23.6%	590000	1179.9999999859206	-4244751.50771745	179510.93564843404	-4065240.5720690163	298.57183713360655	525.8987056897133	1.1938337271613175	94.9	1065.4063799381256	57:58
23.8%	595000	1189.999999985684	-4246353.32471207	180418.33246053875	-4065934.9922515308	300.0810662634122	526.7037149473225	1.1920090823465244	94.9	1074.5223202705383	57:49
24.0%	600000	1199.9999999854476	-4245756.958684133	180264.14625455692	-4065492.8124295766	299.82461582146914	526.3743252915601	1.192755006762732	94.8	1084.51970744133	57:43
24.2%	605000	1209.9999999852112	-4245069.715469274	181071.74720969688	-4063997.9682595767	301.16785934017724	526.246226652181	1.1930453466943851	94.8	1093.6767807006836	57:34
24.4%	610000	1219.9999999849747	-4246315.354541013	180822.5977111135	-4065492.7568298997	300.7534610571744	525.8611853836118	1.1939189074486682	94.8	1102.816773891449	57:25
24.6%	615000	1229.9999999847382	-4244985.407977941	179535.12407099	-4065450.2839069515	298.6120685642645	525.2037045339445	1.195413525272051	94.8	1111.8303020000458	57:15
24.8%	620000	1239.9999999845018	-4246274.369579095	180664.5786620652	-4065609.79091703	300.4906356331631	524.687596659627	1.1965893913252725	94.8	1120.9791831970215	57:06
25.0%	625000	1249.9999999842653	-4245526.537175802	180891.1333238929	-4064635.4038519086	300.86745301951754	524.6373691373216	1.1967039499211312	94.8	1130.117217540741	56:57
25.2%	630000	1259.9999999840288	-4245644.291226074	179750.24628088943	-4065894.0449451846	298.96987090753635	524.9041807985792	1.1960956587689704	94.8	1139.1535606384277	56:48
25.4%	635000	1269.9999999837923	-4246456.436545048	180245.30507621568	-4066211.131468832	299.7932782028957	524.7197371180121	1.1965160970906263	94.8	1148.2893657684326	56:39
25.6%	640000	1279.9999999835559	-4246116.79343264	179823.56217409225	-4066293.231258548	299.0918136785747	525.0781389707139	1.1956993927676747	94.8	1157.445548772812	56:30
25.8%	645000	1289.9999999833194	-4246066.635432095	180014.24902427942	-4066052.386407816	299.40897387258707	525.1382821965658	1.195562451278036	94.8	1166.46670460701	56:20
26.0%	650000	1299.999999983083	-4245535.888398495	180832.86204375428	-4064703.0263547404	300.77053322407295	525.2717991673018	1.1952585555100292	94.7	1176.444547176361	56:14
26.2%	655000	1309.9999999828465	-4247333.398898302	179335.9797945592	-4067997.4191037426	298.2808415431708	525.2717991673018	1.1952585555100292	94.7	1185.6086256504059	56:05
26.4%	660000	1319.99999998261	-4247057.23674527	180064.41884375323	-4066992.817901517	299.4924189012415	525.2152051281197	1.1953873494003484	94.7	1194.772397518158	55:56
26.6%	665000	1329.9999999823735	-4247382.10304149	180430.54702124782	-4066951.5560202417	300.1013821501158	525.0795683711506	1.1956961377691238	94.7	1203.8091278076172	55:46
26.8%	670000	1339.999999982137	-4247071.150771103	180756.75500625555	-4066314.3957648473	300.64394807803313	525.0795683711506	1.1956961377691238	94.7	1212.9963047504425	55:38
27.0%	675000	1349.9999999819006	-4246660.5013546245	180482.23995377237	-4066178.2614008524	300.1873604988716	524.4628538221165	1.197102153846358	94.7	1222.1575384140015	55:29
27.2%	680000	1359.9999999816641	-4248491.2317621885	180666.27560672048	-4067824.956155468	300.49345807894565	525.3757199419629	1.1950221300524106	94.7	1231.1977939605713	55:19
27.4%	685000	1369.9999999814277	-4248012.462563966	179677.3619995763	-4068335.10056439	298.8486460156309	525.3757199419629	1.1950221300524106	94.7	1240.3213374614716	55:10
27.6%	690000	1379.9999999811912	-4245674.924808012	180908.98671434415	-4064765.9380936683	300.8971476983784	525.2132865715821	1.1953917160420018	94.7	1249.485069513321	55:01
27.8%	695000	1389.9999999809547	-4247753.725420229	179196.7022320392	-4068557.02318819	298.04918792517327	525.5576973959302	1.1946083465882182	94.7	1258.5077369213104	54:52
28.0%	700000	1399.9999999807183	-4246721.134442999	180376.687782728	-4066344.446660271	300.0118006896137	526.1203494333181	1.193330789426986	94.7	1268.5227718353271	54:45
28.2%	705000	1409.9999999804818	-4248567.4698236855	180642.2706750878	-4067925.1991485977	300.45353183984525	525.7800308522194	1.1941031897031642	94.7	1277.6736459732056	54:36
28.4%	710000	1419.9999999802453	-4246434.753938168	179969.59102572058	-4066465.162912448	299.3346963884647	525.7800308522194	1.1941031897031642	94.7	1286.8362486362457	54:27
28.6%	715000	1429.9999999800089	-4249496.267507582	180965.50853311704	-4068530.758974465	300.99115769954176	525.3480453834733	1.1950850820518044	94.7	1295.8545587062836	54:17
28.8%	720000	1439.9999999797724	-4248072.718721354	179621.89284700842	-4068450.825874346	298.7563868631363	524.7052933688626	1.1965490340146065	94.7	1305.0066847801208	54:08
29.0%	725000	1449.999999979536	-4249160.460315254	180903.31266396545	-4068257.147651288	300.8877103254438	525.0473963031017	1.1957694035690896	94.7	1314.140991449356	53:59
29.2%	730000	1459.9999999792994	-4248245.727272842	180791.0693520145	-4067454.6579208276	300.7010214658815	524.8781925867261	1.196154880866241	94.7	1323.1838445663452	53:50
29.4%	735000	1469.999999979063	-4248273.534696824	180365.26812889418	-4067908.2665679296	299.99280693298107	525.1407133111873	1.1955569164770152	94.7	1332.305163860321	53:41
29.6%	740000	1479.9999999788265	-4248233.201827948	180648.26661791158	-4067584.9352100366	300.4635046008794	525.1666332631634	1.1954979089622626	94.7	1341.4504268169403	53:32
29.8%	745000	1489.99999997859	-4248032.459066022	180311.3944086911	-4067721.064657331	299.90320138579733	525.7509041119157	1.1941693433383367	94.7	1350.458743572235	53:22
30.0%	750000	1499.9999999783536	-4248518.350129795	180566.20159102758	-4067952.148538768	300.3270098199199	525.1985088979633	1.1954253511501125	94.6	1360.588314294815	53:16
30.2%	755000	1509.999999978117	-4249284.5548555385	178763.08432823667	-4070521.470527302	297.32797228622246	524.8634627101015	1.1961884500038755	94.6	1369.6521208286285	53:06
30.4%	760000	1519.9999999778806	-4248555.437104737	180271.8141498006	-4068283.6229549367	299.8373694599122	524.8609694638141	1.1961941322561016	94.6	1378.7966549396515	52:57
30.6%	765000	1529.9999999776442	-4249158.118765324	180813.51344991487	-4068344.6053154096	300.7383516458993	524.7059758189688	1.1965474777429934	94.6	1387.8284511566162	52:48
30.8%	770000	1539.9999999774077	-4250236.907682528	179974.87232750395	-4070262.035355024	299.3434805216999	524.7059758189688	1.1965474777429934	94.6	1396.9562599658966	52:39
31.0%	775000	1549.9999999771712	-4248554.879935461	179145.68436265152	-4069409.19557281	297.96433237620795	524.6424084210387	1.1966924553666838	94.6	1406.096845149994	52:30
31.2%	780000	1559.9999999769348	-4250132.857107445	180391.81365422189	-4069741.0434532226	300.03695881841435	524.2596983270332	1.1975660420328922	94.6	1415.2712762355804	52:20
31.4%	785000	1569.9999999766983	-4250721.866584004	179439.41274518252	-4071282.4538388215	298.45287655583564	524.2806081182611	1.197518279717192	94.6	1424.2945873737335	52:11
31.6%	790000	1579.9999999764618	-4249830.519954177	179369.67813034516	-4070460.8418238317	298.33689035149337	523.8311849610658	1.198545695536488	94.6	1433.4463613033295	52:02
31.8%	795000	1589.9999999762254	-4249437.232096141	181956.83664012107	-4067480.3954560203	302.639985683426	523.0566586182555	1.2003204654375292	94.6	1442.5905113220215	51:53
32.0%	800000	1599.9999999759889	-4251040.794096565	181153.61068305047	-4069887.1834135144	301.30401888692035	522.9353112408738	1.2005990003487648	94.6	1452.6039998531342	51:46
32.2%	805000	1609.9999999757524	-4250578.22388637	179627.33134942802	-4070950.892536942	298.76543246056923	523.5846723457308	1.1991099913411787	94.6	1461.6707246303558	51:36
