#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
24.2%	605000	1209.9999999852112	-4810022.970868783	179728.4790048508	-4630294.491863932	298.5270241911441	521.5649520795891	1.2055066618065884	94.5	1097.247614622116	57:45
24.4%	610000	1219.9999999849747	-4810083.958494781	181513.13742413162	-4628570.821070649	301.4913221702707	521.1960668700783	1.2063598792534846	94.5	1106.5033628940582	57:36
24.6%	615000	1229.9999999847382	-4808769.549466926	181099.0960616235	-4627670.453405302	300.80360402718077	521.4558333328424	1.2057589235854824	94.5	1115.6066875457764	57:27
24.8%	620000	1239.9999999845018	-4809429.028078241	180406.2700685379	-4629022.758009704	299.65282768309044	521.6287509997699	1.205359219735678	94.5	1124.8521883487701	57:18
25.0%	625000	1249.9999999842653	-4809912.134574064	180534.23651392822	-4629377.898060136	299.86537853952797	522.3679469668685	1.2036535318593307	94.5	1134.0696020126343	57:09
25.2%	630000	1259.9999999840288	-4808819.21412147	180349.80188336613	-4628469.412238104	299.55903464943134	522.3679469668685	1.2036535318593307	94.5	1143.2110862731934	57:00
25.4%	635000	1269.9999999837923	-4809473.021205421	180993.5621790375	-4628479.459026383	300.6283134105007	521.2856035749916	1.2061526732846508	94.5	1152.4286274909973	56:51
25.6%	640000	1279.9999999835559	-4810613.07044558	180349.48058477227	-4630263.589860808	299.5585009760056	521.425741666955	1.2058285083638505	94.5	1161.6708257198334	56:42
25.8%	645000	1289.9999999833194	-4809471.442457834	180064.83022074218	-4629406.612237092	299.0856998563425	521.6760662331016	1.2052498954702537	94.4	1170.9300453662872	56:33
26.0%	650000	1299.999999983083	-4808963.678462602	180058.2754287877	-4628905.403033814	299.07481241909716	521.8907668787259	1.20475406770874	94.4	1181.0564198493958	56:27
26.2%	655000	1309.9999999828465	-4809218.276426883	179246.09457619645	-4629972.181850687	297.7257889678803	522.268667196963	1.2038823383208217	94.4	1190.1990149021149	56:18
26.4%	660000	1319.99999998261	-4809720.977981417	179542.63770907983	-4630178.340272337	298.2183438456278	521.5701754272226	1.2054945890680275	94.4	1199.450899362564	56:09
26.6%	665000	1329.9999999823735	-4810483.786711097	179754.171357242	-4630729.615353854	298.56969890550374	521.0748885565497	1.2066404236797983	94.4	1208.6838302612305	56:00
26.8%	670000	1339.999999982137	-4811182.468408602	181509.42791997566	-4629673.040488627	301.4851607247222	520.9805790697475	1.2068588533942326	94.4	1217.8153204917908	55:51
27.0%	675000	1349.9999999819006	-4810217.108098077	179788.24326285493	-4630428.864835221	298.6262919654765	520.5185311689881	1.2079301439753216	94.4	1227.034577846527	55:42
27.2%	680000	1359.9999999816641	-4810729.3413643595	180255.3805065118	-4630473.960857848	299.4022017823842	520.5181768304651	1.2079309662639606	94.3	1236.2964041233063	55:33
27.4%	685000	1369.9999999814277	-4811930.928250904	181333.1057584985	-4630597.822492406	301.1922915564292	520.6634700002934	1.2075938884216795	94.3	1245.4166181087494	55:24
27.6%	690000	1379.9999999811912	-4810242.251186428	181543.16923968308	-4628699.081946745	301.5412046851469	520.0890302831551	1.2089276790830692	94.3	1254.6563606262207	55:15
27.8%	695000	1389.9999999809547	-4811206.302122186	180451.80503533388	-4630754.497086852	299.72846076144015	520.1444441812772	1.2087988852528262	94.3	1263.8772201538086	55:06
28.0%	700000	1399.9999999807183	-4811424.383469987	180465.93085735786	-4630958.452612629	299.75192359624754	519.9784138327682	1.2091848576217876	94.3	1273.9811553955078	54:59
28.2%	705000	1409.9999999804818	-4811604.0004585525	180010.7764612708	-4631593.223997282	298.99591715718054	520.0947437946846	1.208914398383129	94.3	1283.120037317276	54:50
28.4%	710000	1419.9999999802453	-4811867.439609913	180706.84995201518	-4631160.589657898	300.15208755911584	520.0947437946846	1.208914398383129	94.3	1292.3616225719452	54:41
28.6%	715000	1429.9999999800089	-4812849.669169266	180077.73570649422	-4632771.933462772	299.1071357260423	519.8753898554427	1.2094244824160842	94.3	1301.5696675777435	54:32
28.8%	720000	1439.9999999797724	-4811005.457184078	179351.81382576324	-4631653.643358315	297.9013874770739	519.9927306027936	1.2091515655765224	94.3	1310.815090417862	54:23
29.0%	725000	1449.999999979536	-4812420.06573364	181092.31820331275	-4631327.747530328	300.7923460791744	519.9927306027936	1.2091515655765224	94.3	1319.9136700630188	54:13
29.2%	730000	1459.9999999792994	-4812351.307933917	180995.84673116627	-4631355.461202751	300.6321080264257	519.9927306027936	1.2091515655765224	94.3	1329.141141653061	54:04
29.4%	735000	1469.999999979063	-4812479.399272069	180778.21905632768	-4631701.1802157415	300.2706308553567	520.2279961080606	1.2086047444593433	94.3	1338.3535046577454	53:55
29.6%	740000	1479.9999999788265	-4813233.067132556	179758.49260043938	-4633474.574532117	298.5768764428626	520.4995054329725	1.2079742972546326	94.3	1347.5019953250885	53:46
29.8%	745000	1489.99999997859	-4812169.708669515	180200.16077366998	-4631969.547895845	299.31048241429534	520.53334830958	1.2078957598751932	94.3	1356.719979763031	53:37
30.0%	750000	1499.9999999783536	-4812492.1281933915	180723.81124725868	-4631768.316946133	300.1802600837124	520.53334830958	1.2078957598751932	94.2	1366.79256606102	53:30
30.2%	755000	1509.999999978117	-4813654.639876758	181316.41256002386	-4632338.227316733	301.164564337613	520.53334830958	1.2078957598751932	94.2	1376.033991098404	53:21
30.4%	760000	1519.9999999778806	-4814030.629146124	180169.46616002257	-4633861.162986102	299.2594989990815	520.53334830958	1.2078957598751932	94.2	1385.2770292758942	53:12
30.6%	765000	1529.9999999776442	-4814270.535188883	180301.5795709846	-4633968.955617898	299.47893791966106	520.53334830958	1.2078957598751932	94.2	1394.3953928947449	53:03
30.8%	770000	1539.9999999774077	-4813067.558270824	180612.64599126266	-4632454.912279561	299.99561581781927	520.1247274522608	1.2088447080310905	94.2	1403.6268763542175	52:54
31.0%	775000	1549.9999999771712	-4814330.076455282	180180.39738278225	-4634149.6790725	299.2776556396945	520.182767703663	1.208709829186353	94.2	1412.8443291187286	52:45
31.2%	780000	1559.9999999769348	-4814041.820867666	180371.42860726165	-4633670.392260404	299.5949563996363	520.2902434862713	1.2084601473280736	94.2	1421.9730722904205	52:35
31.4%	785000	1569.9999999766983	-4814371.239038327	180217.20419647984	-4634154.034841847	299.3387913518751	520.335249941791	1.2083556214327513	94.2	1431.178705215454	52:26
31.6%	790000	1579.9999999764618	-4812863.962647634	179988.47275139356	-4632875.48989624	298.9588709407159	520.4131307805249	1.2081747886602483	94.2	1440.4350092411041	52:17
31.8%	795000	1589.9999999762254	-4814211.746667656	180449.44676834185	-4633762.2998993145	299.7245437059391	520.4131307805249	1.2081747886602483	94.2	1449.662057876587	52:08
32.0%	800000	1599.9999999759889	-4814055.0626999475	180489.76693156225	-4633565.295768385	299.7915150529829	520.4131307805249	1.2081747886602483	94.1	1459.7608370780945	52:01
32.2%	805000	1609.9999999757524	-4814222.478917692	180126.63672042408	-4634095.842197267	299.1883597716095	520.334865209106	1.2083565148841298	94.1	1468.8943183422089	51:52
32.4%	810000	1619.999999975516	-4814382.719796659	179777.88209377162	-4634604.837702888	298.6090821777417	520.1765656177146	1.2087242406818772	94.1	1478.1896743774414	51:43
32.6%	815000	1629.9999999752795	-4814035.114313222	180220.34204486496	-4633814.772268357	299.34400328348414	519.9817962364972	1.2091769920553368	94.1	1487.324730873108	51:34
32.8%	820000	1639.999999975043	-4814899.275072665	179265.270525131	-4635634.004547534	297.7576400078666	520.0448772032084	1.2090303199950445	94.1	1496.5583772659302	51:24
33.0%	825000	1649.9999999748065	-4814302.4949163785	179296.5736346883	-4635005.92128169	297.8096341280852	519.9613446891188	1.209224552399571	94.1	1505.7784659862518	51:15
33.2%	830000	1659.99999997457	-4815407.429262847	180129.68769332583	-4635277.741569521	299.19342740399753	519.768921665481	1.2096722179581123	94.1	1515.016548871994	51:06
33.4%	835000	1669.9999999743336	-4815018.239365352	179962.90924798735	-4635055.330117365	298.91641024310127	519.6069595245029	1.2100492743056281	94.1	1524.1286339759827	50:57
33.6%	840000	1679.9999999740971	-4813789.938996126	179283.95848703934	-4634505.9805090865	297.78868050677687	519.6069595245029	1.2100492743056281	94.1	1533.3663828372955	50:48
33.8%	845000	1689.9999999738607	-4815830.012542086	179972.24983899758	-4635857.762703088	298.93192486189685	519.0630513513331	1.211317242982111	94.1	1542.5908017158508	50:39
34.0%	850000	1699.9999999736242	-4815483.105425142	180716.65719021903	-4634766.448234923	300.1683772737606	518.8314719753303	1.211857911978545	94	1552.6990375518799	50:31
34.2%	855000	1709.9999999733877	-4813830.474948748	180515.13612105718	-4633315.338827691	299.8336529973309	518.8314719753303	1.211857911978545	94	1561.8670275211334	50:22
34.4%	860000	1719.9999999731513	-4816084.479977866	181063.23951066384	-4635021.240467202	300.7440466909422	518.9743043611352	1.2115243837954157	94	1571.1417622566223	50:13
34.6%	865000	1729.9999999729148	-4816569.42499697	180073.6797114794	-4636495.7452854905	299.10039876299334	518.9743043611352	1.2115243837954157	94	1580.3705933094025	50:04
34.8%	870000	1739.9999999726783	-4816193.730944971	181504.93894191398	-4634688.792003057	301.477704581601	518.9743043611352	1.2115243837954157	94	1589.4925439357758	49:55
35.0%	875000	1749.9999999724419	-4815146.050400399	179750.49936445983	-4635395.551035939	298.56359976593393	518.6124217437193	1.2123697735251813	94	1598.7199683189392	49:46
35.2%	880000	1759.9999999722054	-4816912.023885547	179364.0563048639	-4637547.9675806835	297.92172210002775	518.889075252925	1.2117233803589018	94	1607.9632403850555	49:37
35.4%	885000	1769.999999971969	-4815498.050985081	181505.14063260512	-4633992.910352476	301.47803958761773	519.1637508448972	1.2110822900742564	94	1617.0703942775726	49:27
35.6%	890000	1779.9999999717324	-4815503.107527043	181205.97099366435	-4634297.136533379	300.98112211223577	519.1637508448972	1.2110822900742564	94	1626.310849905014	49:18
35.8%	895000	1789.999999971496	-4815129.636037506	181212.03790629908	-4633917.598131207	300.99119918730423	518.6959548075744	1.2121745281974143	94	1635.5433888435364	49:09
36.0%	900000	1799.9999999712595	-4815482.822991399	180667.80016744434	-4634815.022823955	300.0872262970177	518.6438544033073	1.2122962972734868	94	1645.653930902481	49:01
36.2%	905000	1809.999999971023	-4816817.065356248	180525.68025398685	-4636291.385102261	299.85116668599954	518.6438544033073	1.2122962972734868	94	1654.8049342632294	48:52
36.4%	910000	1819.9999999707866	-4815231.204182731	180354.11779671698	-4634877.086386014	299.5662033339739	518.6209262971844	1.2123498926005298	94	1664.0429728031158	48:43
36.6%	915000	1829.99999997055	-4816733.669256868	180102.6038461593	-4636631.065410709	299.1484414321413	518.840786676383	1.2118361556046087	94	1673.2596909999847	48:34
36.8%	920000	1839.9999999703136	-4817329.646528945	180210.62376098466	-4637119.022767961	299.32786132099113	518.840786676383	1.2118361556046087	94	1682.5070865154266	48:25
37.0%	925000	1849.9999999700772	-4817605.443955697	180249.72729941402	-4637355.7166562835	299.3928118676563	518.5601397712552	1.212492006373899	94	1691.6214773654938	48:15
37.2%	930000	1859.9999999698407	-4817556.288513854	181370.90776073266	-4636185.380753121	301.2550802658085	518.5601397712552	1.212492006373899	94	1700.8629570007324	48:06
37.4%	935000	1869.9999999696042	-4817045.078146237	180439.22563901148	-4636605.852507225	299.70756652269154	519.1059010577812	1.2112172545439686	94	1710.0801997184753	47:57
37.6%	940000	1879.9999999693678	-4817498.401196886	181512.81125261166	-4635985.589944274	301.49078040296837	519.1141074307519	1.2111981071149216	94	1719.3237178325653	47:48
37.8%	945000	1889.9999999691313	-4817630.292997809	181110.75395471227	-4636519.539043097	300.8229676592073	518.9322885649971	1.2116224759023198	94	1728.4306166172028	47:39
38.0%	950000	1899.9999999688948	-4816855.93915727	180395.98694822413	-4636459.952209046	299.6357475335022	518.9299561706983	1.211627921688059	93.9	1738.5204927921295	47:31
38.2%	955000	1909.9999999686584	-4816761.265083872	180668.9030679615	-4636092.36201591	300.0890582026299	518.7688896267865	1.2120041060078122	93.9	1747.7784821987152	47:22
38.4%	960000	1919.999999968422	-4818617.924083243	180683.08057771408	-4637934.843505529	300.11260689018525	518.7688896267865	1.2120041060078122	93.9	1757.0253784656525	47:13
38.6%	965000	1929.9999999681854	-4818041.554735452	181756.04879118552	-4636285.505944266	301.8947952756479	518.8214634507311	1.2118812897887883	93.9	1766.1301324367523	47:03
