#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
12.2%	305000	609.9999999993992	-6119524.361863616	183076.2261239725	-5936448.135739643	298.30765277979117	533.3758079078863	1.2014168742569382	93.6	554.0551652908325	1:07:33
12.4%	310000	619.9999999991627	-6122876.613873795	184239.4726729227	-5938637.141200872	300.20306735637604	532.9464700224906	1.2023847271451473	93.6	563.2477967739105	1:07:24
12.6%	315000	629.9999999989262	-6121863.56055956	183955.82111180623	-5937907.739447753	299.74088046736574	532.8167109885437	1.2026775488179835	93.6	572.5604531764984	1:07:15
12.8%	320000	639.9999999986898	-6121680.736504043	183778.08214108297	-5937902.654362961	299.4512694332818	532.8167109885437	1.2026775488179835	93.5	581.8697583675385	1:07:06
13.0%	325000	649.9999999984533	-6122531.522478621	184119.02952987477	-5938412.492948746	300.0068151610106	532.8167109885437	1.2026775488179835	93.5	591.216432094574	1:06:58
13.2%	330000	659.9999999982168	-6123330.991363423	185029.22793582702	-5938301.763427596	301.4899086013334	532.8167109885437	1.2026775488179835	93.5	600.4159047603607	1:06:48
13.4%	335000	669.9999999979804	-6123140.690470823	182851.42505996587	-5940289.265410857	297.9413579354742	532.8371181389604	1.202631487421722	93.5	609.7190546989441	1:06:40
13.6%	340000	679.9999999977439	-6123914.939813552	182556.5565580125	-5941358.383255539	297.4608939639433	532.3676162120913	1.2036921037767803	93.5	619.0156848430634	1:06:31
13.8%	345000	689.9999999975074	-6124288.888258001	183684.40591985936	-5940604.482338142	299.2986317354981	532.2183583343658	1.2040296729831619	93.5	628.3385956287384	1:06:22
14.0%	350000	699.999999997271	-6124604.82206931	184519.4756238956	-5940085.346445414	300.6593091352489	532.0131052838315	1.2044941930501665	93.4	638.5246248245239	1:06:19
14.2%	355000	709.9999999970345	-6124858.690824443	183302.6817915364	-5941556.009032906	298.6766436645165	532.0131052838315	1.2044941930501665	88.7	682.1448404788971	1:09:40
14.4%	360000	719.999999996798	-6125385.79550745	183711.53619872907	-5941674.259308721	299.34283829349977	532.0131052838315	1.2044941930501665	88.7	691.473685503006	1:09:28
14.6%	365000	729.9999999965615	-6126111.942231755	183412.6437351668	-5942699.298496588	298.85581760749085	531.5991675963537	1.2054320905700326	88.8	700.6747291088104	1:09:15
14.8%	370000	739.9999999963251	-6125980.006793327	183769.5973679816	-5942210.409425345	299.43744419337037	531.2556682693818	1.2062114989350672	88.8	709.9724192619324	1:09:03
15.0%	375000	749.9999999960886	-6127464.61734801	184021.5821924818	-5943443.035155528	299.84803273959636	530.255586194158	1.2084864594077551	88.9	719.2909164428711	1:08:51
15.2%	380000	759.9999999958521	-6127450.28918832	183660.29214494865	-5943789.997043371	299.25934032259556	530.1318665983723	1.2087684900980245	88.9	728.6084764003754	1:08:39
15.4%	385000	769.9999999956157	-6128551.831328686	183486.43535853998	-5945065.395970146	298.9760549885496	530.0142136144506	1.2090368135053549	89	737.8383045196533	1:08:26
15.6%	390000	779.9999999953792	-6128830.682808195	183684.64222228853	-5945146.040585907	299.299016770871	529.4509875869957	1.2103229778859728	89	747.1515839099884	1:08:14
15.8%	395000	789.9999999951427	-6129009.565936839	183159.29872670525	-5945850.267210134	298.4430127533725	529.1633998284398	1.2109807597213222	89.1	756.4847140312195	1:08:03
16.0%	400000	799.9999999949063	-6129964.413168211	183815.1926535819	-5946149.220514629	299.51173796112613	529.0713062336857	1.2111915509134106	89	766.7265417575836	1:07:56
16.2%	405000	809.9999999946698	-6129987.6230559	184206.45076179178	-5945781.172294108	300.1492608681808	528.5973263814877	1.2122775957411724	89.1	776.0110113620758	1:07:44
16.4%	410000	819.9999999944333	-6130117.280465341	184420.22776426625	-5945697.052701075	300.4975929109403	528.1549212311196	1.2132930513025475	89.1	785.335844039917	1:07:32
16.6%	415000	829.9999999941969	-6131180.870593273	184914.02279978278	-5946266.847793491	301.3021913075639	527.5724678897549	1.2146325575027335	89.2	794.6943542957306	1:07:21
16.8%	420000	839.9999999939604	-6131574.549631996	184254.35388694014	-5947320.195745056	300.2273150706644	527.5315701499425	1.2147267238600006	89.2	803.9645788669586	1:07:09
17.0%	425000	849.9999999937239	-6130827.112010138	184403.84301923687	-5946423.268990901	300.47089531653063	526.9859237141147	1.2159844639201287	89.2	813.3173861503601	1:06:58
17.2%	430000	859.9999999934874	-6130455.87987108	185400.3836619066	-5945055.496209173	302.09467633009143	526.936870051671	1.2160976624735422	89.3	822.6936364173889	1:06:47
17.4%	435000	869.999999993251	-6131887.265211006	184108.87042968342	-5947778.394781322	299.9902617428165	527.2319311985749	1.2154170831121578	89.3	832.062971830368	1:06:35
17.6%	440000	879.9999999930145	-6129347.999948672	184799.33305112892	-5944548.666897543	301.1153137951573	526.9666864592735	1.2160288542081992	89.3	841.3451533317566	1:06:24
17.8%	445000	889.999999992778	-6132648.543672272	184778.1828015016	-5947870.36087077	301.0808512029594	526.9666864592735	1.2160288542081992	89.4	850.7026352882385	1:06:13
18.0%	450000	899.9999999925416	-6133550.450856116	184554.34650987352	-5948996.104346242	300.71612837588253	526.9214416178575	1.216133270214686	89.3	860.9203374385834	1:06:06
18.2%	455000	909.9999999923051	-6134622.979738733	184845.52693059362	-5949777.452808139	301.1905829223818	526.8797030718323	1.2162296102979644	89.3	870.3387444019318	1:05:55
18.4%	460000	919.9999999920686	-6133695.536262384	182703.96444765548	-5950991.571814728	297.7010829960837	526.6146940742127	1.2168416551070576	89.4	879.5725214481354	1:05:43
18.6%	465000	929.9999999918322	-6133647.35025013	183739.8158207836	-5949907.534429346	299.3889176116898	526.2136499547419	1.2177690487429882	89.4	888.9281485080719	1:05:32
18.8%	470000	939.9999999915957	-6133623.8454004	183819.32492237762	-5949804.520478023	299.5184711532571	526.2140654161745	1.2177680872786205	89.4	898.290486574173	1:05:21
19.0%	475000	949.9999999913592	-6135651.572399	183946.74708676082	-5951704.825312239	299.7260950898765	524.8213661297846	1.220999633964016	89.5	907.5297057628632	1:05:10
19.2%	480000	959.9999999911228	-6134156.279443341	183683.27841636498	-5950473.001026976	299.2967945612891	524.6792435141473	1.2213303725320388	89.5	916.8946490287781	1:04:59
19.4%	485000	969.9999999908863	-6135729.717980381	183228.9930641368	-5952500.724916244	298.5565739439837	524.0039268447551	1.222904377452903	89.5	926.2762734889984	1:04:48
19.6%	490000	979.9999999906498	-6135098.913295735	184162.24570797937	-5950936.667587755	300.0772323687794	524.0300147297484	1.2228434973737856	89.6	935.6661729812622	1:04:37
19.8%	495000	989.9999999904134	-6136760.782075405	184332.346927544	-5952428.435147861	300.3543983155416	523.5526402096758	1.223958484259247	89.6	944.9430086612701	1:04:26
20.0%	500000	999.9999999901769	-6136297.874151116	184041.34642294917	-5952256.527728167	299.88023692757065	523.6128008475094	1.2238178572100693	89.6	955.1712651252747	1:04:19
20.2%	505000	1009.9999999899404	-6135819.039360009	184614.44889366263	-5951204.590466347	300.81406026695424	523.6128008475094	1.2238178572100693	89.6	964.6109125614166	1:04:08
20.4%	510000	1019.999999989704	-6135944.303839687	183628.7707197148	-5952315.533119973	299.20797875275736	523.7764915897525	1.223435389389093	89.6	973.9914283752441	1:03:58
20.6%	515000	1029.9999999894676	-6137122.347395036	184649.7485749621	-5952472.598820074	300.87157819429666	523.3576815532966	1.2244144273168647	89.6	983.279970407486	1:03:47
20.8%	520000	1039.9999999892311	-6137474.507865716	184745.3084885082	-5952729.199377208	301.0272852137896	522.9767074161127	1.2253063795269492	89.7	992.6573295593262	1:03:36
21.0%	525000	1049.9999999889947	-6137037.591016187	184374.9479547737	-5952662.643061413	300.42381318555476	523.391113263934	1.2243362176037136	89.7	1002.0538382530212	1:03:25
21.2%	530000	1059.9999999887582	-6137648.268132845	184324.8755428735	-5953323.392589971	300.3422243087289	523.4697258027002	1.224152351806658	89.7	1011.3275747299194	1:03:14
21.4%	535000	1069.9999999885217	-6137101.430045944	183080.70055732245	-5954020.7294886215	298.31494350092083	523.84905772911	1.223265913121738	89.7	1020.7094933986664	1:03:04
21.6%	540000	1079.9999999882853	-6138010.527054096	184738.98945559864	-5953271.537598497	301.0169888693925	523.8356910249081	1.2232971271720614	89.7	1030.0967690944672	1:02:53
21.8%	545000	1089.9999999880488	-6139101.1459199395	184475.7437281684	-5954625.402191771	300.5880516080309	523.9006697973927	1.223145403094789	89.8	1039.4887640476227	1:02:43
22.0%	550000	1099.9999999878123	-6138628.125138177	182629.46440397514	-5955998.660734202	297.5796913024007	523.9006697973927	1.223145403094789	89.7	1049.768052816391	1:02:36
22.2%	555000	1109.9999999875758	-6138937.413360718	183898.86738165925	-5955038.545979058	299.6480790484328	523.6199466938389	1.2238011557562802	89.7	1059.0938003063202	1:02:25
22.4%	560000	1119.9999999873394	-6138673.004624918	184614.43891459025	-5954058.565710328	300.81404400687654	523.6199466938389	1.2238011557562802	89.8	1068.4661881923676	1:02:14
22.6%	565000	1129.999999987103	-6138983.035401089	184190.70723002427	-5954792.328171065	300.12360807804276	523.6199466938389	1.2238011557562802	89.8	1077.8515536785126	1:02:04
22.8%	570000	1139.9999999868664	-6139293.33906824	183663.3544656876	-5955629.984602552	299.2643301223693	523.6199466938389	1.2238011557562802	89.8	1087.1172630786896	1:01:53
23.0%	575000	1149.99999998663	-6139381.592493343	183341.09601645035	-5956040.496476892	298.7392364845131	523.8003865406605	1.223379578188262	89.8	1096.4939403533936	1:01:43
23.2%	580000	1159.9999999863935	-6138605.111365423	183866.2133024492	-5954738.898062973	299.5948719120991	523.6725361103216	1.2236782564552202	89.8	1105.8650770187378	1:01:32
23.4%	585000	1169.999999986157	-6140980.151211065	184467.06857022853	-5956513.082640837	300.573916151684	523.6725361103216	1.2236782564552202	89.9	1115.2603750228882	1:01:22
23.6%	590000	1179.9999999859206	-6139648.27394807	183893.10326624787	-5955755.170681822	299.638686896458	523.5612748414483	1.2239382985974647	89.9	1124.517730474472	1:01:11
23.8%	595000	1189.999999985684	-6140593.729153257	184266.53915877975	-5956327.189994477	300.24716996891044	523.1018148962211	1.2250133295142407	89.9	1133.893074274063	1:01:01
24.0%	600000	1199.9999999854476	-6140311.3592716865	184945.99135530187	-5955365.367916385	301.35428143942625	523.1018148962211	1.2250133295142407	89.9	1144.1534276008606	1:00:53
24.2%	605000	1209.9999999852112	-6141466.458728353	184202.34262248006	-5957264.116105872	300.14256699305935	522.4901113159632	1.2264475098428218	89.9	1153.5890424251556	1:00:43
24.4%	610000	1219.9999999849747	-6139128.908378205	184195.03409183255	-5954933.874286373	300.13065834348276	522.4901113159632	1.2264475098428218	89.9	1163.0014152526855	1:00:33
24.6%	615000	1229.9999999847382	-6141355.39936409	183590.22837401868	-5957765.170990071	299.1451771704839	521.8095450263485	1.2280470950538183	89.9	1172.3106713294983	1:00:22
24.8%	620000	1239.9999999845018	-6141895.945561482	184733.18406075847	-5957162.761500723	301.00752945598373	521.8095450263485	1.2280470950538183	89.9	1181.7153899669647	1:00:12
25.0%	625000	1249.9999999842653	-6142357.308671084	182934.0824450852	-5959423.226225999	298.07604134610534	521.8754247224952	1.2278920707594303	89.9	1191.154179096222	1:00:02
25.2%	630000	1259.9999999840288	-6140987.862893953	184220.77541337203	-5956767.087480581	300.1726017097541	521.6721579236913	1.22837051241423	90	1200.4740664958954	59:51
25.4%	635000	1269.9999999837923	-6143175.631322028	185849.26168618494	-5957326.369635843	302.82608615124553	521.6642944784682	1.2283890285832304	90	1209.8584744930267	59:41
25.6%	640000	1279.9999999835559	-6141543.813234257	183366.05578583197	-5958177.757448425	298.77990637582445	521.4280866316449	1.2289454909889619	90	1219.242223739624	59:31
25.8%	645000	1289.9999999833194	-6141979.90327712	183203.3352892612	-5958776.567987858	298.5147667101296	521.2211067038459	1.2294335123789675	90	1228.642365694046	59:21
26.0%	650000	1299.999999983083	-6144027.215950573	184483.04138135994	-5959544.174569213	300.5999425336878	520.6949090982507	1.230675938527463	90	1238.9257028102875	59:13
26.2%	655000	1309.9999999828465	-6143407.829536321	183925.75933345046	-5959482.07020287	299.6918972720621	520.3657398584032	1.2314544307150808	90	1248.2549188137054	59:03
26.4%	660000	1319.99999998261	-6143672.764154617	184056.76335634512	-5959616.000798272	299.9053575525245	519.6844843423141	1.2330687469954653	90	1257.6722095012665	58:53
26.6%	665000	1329.9999999823735	-6144007.165489107	185235.66808020932	-5958771.497408898	301.82628583727507	519.4416383078072	1.233645223414371	90	1267.120165348053	58:42
26.8%	670000	1339.999999982137	-6142933.348714845	183066.47576050565	-5959866.87295434	298.29176536447176	519.0183451646603	1.234651341153777	90	1276.445186138153	58:32
27.0%	675000	1349.9999999819006	-6144754.313617258	184060.83931799288	-5960693.474299265	299.91199899678895	519.2643174921262	1.2340664943738957	90	1285.863273859024	58:22
27.2%	680000	1359.9999999816641	-6143542.322412638	184727.78879474173	-5958814.533617896	300.9987383137603	519.2643174921262	1.2340664943738957	90	1295.28884100914	58:12
27.4%	685000	1369.9999999814277	-6144667.264404931	184269.3178995131	-5960397.946505418	300.251697698389	519.2643174921262	1.2340664943738957	90.1	1304.5840311050415	58:02
27.6%	690000	1379.9999999811912	-6144952.587183483	183308.11591074872	-5961644.471272734	298.6854981148265	519.2643174921262	1.2340664943738957	90.1	1313.9910476207733	57:52
27.8%	695000	1389.9999999809547	-6144582.498487371	182627.75253944547	-5961954.745947925	297.57690195994735	519.1856913564555	1.2342533829596727	90.1	1323.4108273983002	57:41
28.0%	700000	1399.9999999807183	-6144899.994152752	184735.795425586	-5960164.198727165	301.01178446019014	519.1856913564555	1.2342533829596727	90	1333.6949932575226	57:34
28.2%	705000	1409.9999999804818	-6145432.152703973	184267.6613066336	-5961164.49139734	300.2489984165437	519.0088650528307	1.2346738930475358	90.1	1343.0491390228271	57:23
28.4%	710000	1419.9999999802453	-6145956.557928509	183670.06228140127	-5962286.495647108	299.275259956369	518.634911849503	1.2355641344231574	90.1	1352.463590145111	57:13
28.6%	715000	1429.9999999800089	-6145465.993290171	185167.99559474253	-5960297.997695428	301.7160190881467	518.7634989817639	1.23525787222645	90.1	1361.8860311508179	57:03
28.8%	720000	1439.9999999797724	-6146277.6002299385	184601.5073220263	-5961676.092907912	300.7929730403938	518.691719645448	1.2354288138221785	90.1	1371.3284561634064	56:53
29.0%	725000	1449.999999979536	-6148432.246846341	184371.28083067728	-5964060.966015663	300.41783790845403	518.691719645448	1.2354288138221785	90.1	1380.6343188285828	56:43
29.2%	730000	1459.9999999792994	-6147292.676805671	184716.20865535602	-5962576.468150315	300.97986942907687	518.7056526422273	1.235395628863433	90.1	1390.094453573227	56:33
29.4%	735000	1469.999999979063	-6147856.63810182	185079.4996569017	-5962777.138444918	301.5718222360663	518.687924674861	1.235437852814196	90.1	1399.569129228592	56:23
29.6%	740000	1479.9999999788265	-6147185.41291086	182937.284018321	-5964248.128892539	298.0812580463695	518.4451670502685	1.2360163362827319	90.1	1409.0132548809052	56:13
29.8%	745000	1489.99999997859	-6148319.33846942	183814.5519507203	-5964504.7865186995	299.51069398850984	518.4451670502685	1.2360163362827319	90.2	1418.3607079982758	56:03
30.0%	750000	1499.9999999783536	-6148789.587886722	184106.66016447573	-5964682.927722246	299.98666029745084	517.903726315031	1.2373085254674752	90.1	1428.65873670578	55:55
30.2%	755000	1509.999999978117	-6146993.32180461	184927.4238843841	-5962065.897920226	301.3240272727067	517.5865802261667	1.2380666741030115	90.1	1438.1625909805298	55:46
30.4%	760000	1519.9999999778806	-6147715.649498813	184462.31097136263	-5963253.33852745	300.56616403563595	517.5044966049309	1.2382630492004427	90.1	1447.5208475589752	55:36
30.6%	765000	1529.9999999776442	-6148811.954925377	184493.8894625407	-5964318.065462836	300.61761858973676	517.4112834663852	1.2384861258685584	90.1	1456.9705419540405	55:26
30.8%	770000	1539.9999999774077	-6147360.307262393	183843.43584243744	-5963516.871419955	299.55775791441494	517.397412753297	1.2385193279783722	90.1	1466.402853012085	55:16
31.0%	775000	1549.9999999771712	-6148884.681321741	184237.12522110582	-5964647.556100635	300.1992423767141	517.397412753297	1.2385193279783722	90.2	1475.8543355464935	55:06
31.2%	780000	1559.9999999769348	-6148638.446534648	184881.62082480048	-5963756.825709847	301.2493949543342	517.3590283458394	1.238611217416701	90.2	1485.1754388809204	54:56
31.4%	785000	1569.9999999766983	-6149979.641691182	183430.55427119086	-5966549.087419991	298.8850013528328	517.0046162428692	1.239460298435585	90.2	1494.6107594966888	54:46
31.6%	790000	1579.9999999764618	-6149584.301369062	184702.7981353595	-5964881.503233702	300.9580180897336	516.5563795946933	1.2405358277517726	90.2	1504.0378506183624	54:36
31.8%	795000	1589.9999999762254	-6150406.016860824	184334.6092064569	-5966071.407654367	300.3580845129618	516.5563795946933	1.2405358277517726	90.2	1513.5125486850739	54:26
32.0%	800000	1599.9999999759889	-6150416.64895618	183733.4561036	-5966683.19285258	299.3785549756144	516.567090813619	1.2405101047603695	90.2	1523.8555250167847	54:18
32.2%	805000	1609.9999999757524	-6150597.381453141	185033.7273582194	-5965563.654094921	301.4972400400524	516.4706633330335	1.2407417137800782	90.2	1533.2558257579803	54:08
32.4%	810000	1619.999999975516	-6151775.022697114	184382.15183154124	-5967392.870865573	300.4355513102416	516.4706633330335	1.2407417137800782	90.2	1542.7108545303345	53:58
