#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
7.4%	185000	370.0000000010386	-5321451.942980988	180813.73651938033	-5140638.2064616075	299.4240337069298	544.7634105606003	1.1577586108551177	96.4	322.7427566051483	1:09:10
7.6%	190000	380.00000000108633	-5326478.785522468	181047.41454483624	-5145431.370977632	299.8109999757408	541.7539012619044	1.164190101790204	96.3	331.8188228607178	1:09:03
7.8%	195000	390.0000000011341	-5324058.419427811	180705.65772980833	-5143352.761698003	299.2450573318227	541.7539012619044	1.164190101790204	96.3	340.91587471961975	1:08:55
8.0%	200000	400.00000000118183	-5324924.899102551	180106.07630122174	-5144818.822801329	298.2521621384648	540.8455727164564	1.166145312584429	96.1	350.812597990036	1:08:57
8.2%	205000	410.0000000012296	-5325194.136185536	181252.48107387056	-5143941.655111666	300.150586162519	539.8320739563086	1.1683346727308073	96	359.8379318714142	1:08:49
8.4%	210000	420.00000000127733	-5326990.070524324	182441.80925560597	-5144548.261268718	302.12009051783866	539.5680222283438	1.1689064278691152	96	368.9030590057373	1:08:40
8.6%	215000	430.0000000013251	-5327819.352382579	180550.63080553015	-5147268.721577048	298.98833575804133	539.5680222283438	1.1689064278691152	96	378.0370855331421	1:08:33
8.8%	220000	440.0000000013728	-5328410.160785477	181646.58028961308	-5146763.580495863	300.80320680478815	538.8744750599138	1.170410844538912	96	387.007940530777	1:08:24
9.0%	225000	450.0000000014206	-5329846.050434169	181238.39764230984	-5148607.65279186	300.1272642735546	537.926156114194	1.1724741812358483	96	396.1246974468231	1:08:16
9.2%	230000	460.0000000014683	-5328934.918890868	182529.8785188312	-5146405.040372037	302.26593150618453	537.2381314242094	1.1739757335975936	95.9	405.227596282959	1:08:08
9.4%	235000	470.00000000151607	-5328926.853705637	179815.6247188135	-5149111.228986824	297.77117996268913	536.7689635414076	1.1750018579579866	95.9	414.26692175865173	1:07:59
9.6%	240000	480.0000000015638	-5331479.102893748	181390.5285501661	-5150088.574343583	300.37919010042305	536.7689635414076	1.1750018579579866	95.9	423.38433837890625	1:07:51
9.8%	245000	490.00000000161157	-5332930.4436837975	180824.67094080747	-5152105.77274299	299.4421408963115	536.0629174830109	1.1765494476221166	95.9	432.5332901477814	1:07:44
10.0%	250000	500.0000000016593	-5332714.770588604	181231.60205731963	-5151483.168531284	300.11601091687754	536.0629174830109	1.1765494476221166	95.7	442.4792273044586	1:07:43
10.2%	255000	510.00000000170706	-5334092.097269837	181394.39505762403	-5152697.702212213	300.38559296163095	536.0629174830109	1.1765494476221166	95.7	451.54836893081665	1:07:34
10.4%	260000	520.0000000015274	-5333673.061074576	180537.66980808857	-5153135.391266488	298.96687259816457	536.0629174830109	1.1765494476221166	95.7	460.65056109428406	1:07:26
10.6%	265000	530.0000000012909	-5335164.230030644	182398.3254196255	-5152765.9046110185	302.0480821305283	534.4124073131208	1.1801831709453499	95.6	469.797385931015	1:07:18
10.8%	270000	540.0000000010544	-5335360.597475299	181833.68112166104	-5153526.916353637	301.1130421465058	534.4124073131208	1.1801831709453499	95.6	478.92080068588257	1:07:10
11.0%	275000	550.000000000818	-5337159.775466222	181159.93333692197	-5155999.8421293	299.9973289087228	534.2341257657224	1.180577014902113	95.6	487.9684054851532	1:07:01
11.2%	280000	560.0000000005815	-5335052.81883237	181392.44177309916	-5153660.377059272	300.3823583604182	534.2341257657224	1.180577014902113	95.6	497.0752811431885	1:06:52
11.4%	285000	570.000000000345	-5335961.999881901	182178.34766797614	-5153783.652213925	301.68380324888716	533.6208801386001	1.1819337528387581	95.6	506.2492368221283	1:06:44
11.6%	290000	580.0000000001086	-5337982.914463901	180617.6862356691	-5157365.228228232	299.0993782471832	533.2354332306855	1.1827881084985674	95.6	515.3829438686371	1:06:36
11.8%	295000	589.9999999998721	-5338325.950991878	181745.32158993732	-5156580.629401941	300.9667204791675	533.2354332306855	1.1827881084985674	95.6	524.436840057373	1:06:27
12.0%	300000	599.9999999996356	-5339924.563559153	181707.42452757264	-5158217.139031581	300.90396368039046	533.2354332306855	1.1827881084985674	95.4	534.4012591838837	1:06:25
12.2%	305000	609.9999999993992	-5339895.183520792	180661.0908003157	-5159234.092720476	299.1712553627052	531.6494179223165	1.1863165992358782	95.4	543.6151695251465	1:06:17
12.4%	310000	619.9999999991627	-5339764.241519464	181161.51725087847	-5158602.724268585	299.99995183945265	531.6368843418356	1.186344567187332	95.4	552.6503450870514	1:06:08
12.6%	315000	629.9999999989262	-5340395.195123261	181897.2805049951	-5158497.914618266	301.21836148930424	531.3452471374264	1.1869957110808824	95.3	561.8148066997528	1:05:59
12.8%	320000	639.9999999986898	-5342772.5931939315	180029.60350519852	-5162742.989688733	298.12552467443754	530.827430639901	1.188153612738204	95.3	570.9415736198425	1:05:51
13.0%	325000	649.9999999984533	-5341532.563465795	181911.51428940045	-5159621.049176394	301.2419323596574	530.4274035565736	1.1890496705607478	95.3	580.1120636463165	1:05:42
13.2%	330000	659.9999999982168	-5340978.617238665	180928.47558701597	-5160050.141651649	299.6140393730732	529.5588750303336	1.1909998287144359	95.3	589.1444237232208	1:05:33
13.4%	335000	669.9999999979804	-5340669.49342313	181639.3145921538	-5159030.178830977	300.79117495099854	529.5588750303336	1.1909998287144359	95.3	598.3338258266449	1:05:25
13.6%	340000	679.9999999977439	-5342571.903224925	181628.50471156157	-5160943.398513363	300.77327399881915	529.5588750303336	1.1909998287144359	95.3	607.5823748111725	1:05:17
13.8%	345000	689.9999999975074	-5342761.779114604	180686.97894765087	-5162074.800166953	299.214125631577	529.5588750303336	1.1909998287144359	95.3	616.7662179470062	1:05:09
14.0%	350000	699.999999997271	-5343738.60746924	182114.10156910357	-5161624.505900136	301.57741295772536	529.5588750303336	1.1909998287144359	95.1	626.7525532245636	1:05:05
14.2%	355000	709.9999999970345	-5344173.031011869	180639.8115770048	-5163533.219434865	299.1360173824469	529.5588750303336	1.1909998287144359	90.1	671.0440247058868	1:08:32
14.4%	360000	719.999999996798	-5344245.497656495	181384.9211922237	-5162860.576464271	300.3699044246449	529.0830133907614	1.1920710238140293	90.2	680.1946425437927	1:08:20
14.6%	365000	729.9999999965615	-5344416.77965227	180473.88199719094	-5163942.897655078	298.86124122298276	529.0830133907614	1.1920710238140293	90.3	689.2735788822174	1:08:07
14.8%	370000	739.9999999963251	-5344317.752172448	180511.44672017967	-5163806.305452268	298.923447674212	528.575945753868	1.1932145882193153	90.3	698.4361298084259	1:07:55
15.0%	375000	749.9999999960886	-5344189.526039607	181730.87644160652	-5162458.649598001	300.9427995942616	528.3892853278527	1.1936361068790406	90.4	707.6180055141449	1:07:44
15.2%	380000	759.9999999958521	-5344530.425444254	181610.65847918918	-5162919.766965064	300.7437209848376	528.1629737355412	1.1941475658442116	90.4	716.7907340526581	1:07:32
15.4%	385000	769.9999999956157	-5345548.624855252	181248.07714745397	-5164300.547707798	300.1432933459599	528.3142517799621	1.1938056324061068	90.5	725.8786818981171	1:07:20
15.6%	390000	779.9999999953792	-5347158.919619635	181288.22891763848	-5165870.690701996	300.2097838970682	527.9204310796399	1.1946961934500149	90.5	735.0486698150635	1:07:08
15.8%	395000	789.9999999951427	-5346342.9221700365	181064.9459526908	-5165277.976217345	299.8400316464392	527.9204310796399	1.1946961934500149	90.5	744.2527272701263	1:06:57
16.0%	400000	799.9999999949063	-5348579.284598418	181630.72536343947	-5166948.559234978	300.77695135517234	527.5841091531101	1.1954577829642326	90.5	754.2528715133667	1:06:49
16.2%	405000	809.9999999946698	-5346344.247454121	182588.51610866535	-5163755.731345455	302.36303421537565	527.579084967139	1.195469167422778	90.5	763.5049185752869	1:06:38
16.4%	410000	819.9999999944333	-5346802.533918604	182032.51397702485	-5164770.01994158	301.44230549083204	527.579084967139	1.195469167422778	90.6	772.4922232627869	1:06:26
16.6%	415000	829.9999999941969	-5348478.456380285	181653.084197942	-5166825.372182343	300.8139771505826	527.112651506313	1.1965270187558437	90.6	781.661299943924	1:06:15
16.8%	420000	839.9999999939604	-5347066.752376822	182536.40027800942	-5164530.352098812	302.2767314126386	526.3273742429787	1.1983122298407614	90.7	790.7636008262634	1:06:03
17.0%	425000	849.9999999937239	-5347908.424662249	180822.35268693627	-5167086.071975313	299.43830191295416	525.6744567837801	1.199800601524676	90.7	799.8268206119537	1:05:51
17.2%	430000	859.9999999934874	-5347456.635753883	180343.05205250432	-5167113.583701379	298.64458937715625	525.629083123956	1.199904171410929	90.8	808.9792547225952	1:05:40
17.4%	435000	869.999999993251	-5348566.844890938	181306.65301157278	-5167260.191879366	300.24029383856595	526.2611257328186	1.1984630796680653	90.8	818.2114210128784	1:05:29
17.6%	440000	879.9999999930145	-5349289.983256356	180185.07927609867	-5169104.903980257	298.38298952950197	525.6582385815404	1.1998376191292233	90.8	827.4051439762115	1:05:18
17.8%	445000	889.999999992778	-5349939.852391692	180693.72731698828	-5169246.125074703	299.2253008000506	525.6582385815404	1.1998376191292233	90.9	836.5136530399323	1:05:06
18.0%	450000	899.9999999925416	-5348640.881526196	180653.79528488466	-5167987.086241311	299.15917413093393	525.7564711887475	1.199613440856561	90.8	846.5273752212524	1:04:59
18.2%	455000	909.9999999923051	-5349008.533931885	180699.69981859098	-5168308.834113294	299.23519114663395	525.397311464137	1.2004334923179139	90.9	855.7922160625458	1:04:49
18.4%	460000	919.9999999920686	-5350295.725206954	181718.19903986048	-5168577.526167094	300.9218060633452	525.397311464137	1.2004334923179139	90.9	864.9830768108368	1:04:38
18.6%	465000	929.9999999918322	-5349452.423426237	180510.09061081332	-5168942.332815424	298.92120198345617	525.8174943011531	1.1994742211717118	90.9	874.1021432876587	1:04:26
18.8%	470000	939.9999999915957	-5349355.493790339	181374.46397750403	-5167981.029812835	300.3525874802967	525.8174943011531	1.1994742211717118	91	883.2776713371277	1:04:16
19.0%	475000	949.9999999913592	-5349266.079668437	180898.02520551332	-5168368.054462924	299.5636141330834	525.8174943011531	1.1994742211717118	91	892.509604215622	1:04:05
19.2%	480000	959.9999999911228	-5350243.646494037	181058.32224693793	-5169185.3242470985	299.8290629184388	525.8296150340838	1.1994465724690213	91	901.5817432403564	1:03:54
19.4%	485000	969.9999999908863	-5351107.078218186	181579.0131222405	-5169528.065095946	300.69131688873256	525.9434006146254	1.1991870773894795	91.1	910.8025584220886	1:03:43
19.6%	490000	979.9999999906498	-5352264.002472293	180483.49065541144	-5171780.511816882	298.8771529742594	525.6526564055599	1.1998503608221576	91.1	919.9905340671539	1:03:32
19.8%	495000	989.9999999904134	-5352106.579785578	181792.8958566678	-5170313.68392891	301.04550254030573	525.3166493468518	1.200617818299721	91.1	929.0948486328125	1:03:21
20.0%	500000	999.9999999901769	-5352301.827940945	181184.05363634878	-5171117.774304596	300.037271655815	525.5241017221679	1.200143870449495	91.1	939.2392244338989	1:03:14
20.2%	505000	1009.9999999899404	-5351418.368585504	182293.255573254	-5169125.11301225	301.8740885068848	525.5241017221679	1.200143870449495	91	949.1879019737244	1:03:07
20.4%	510000	1019.999999989704	-5351661.331439632	181900.32342139367	-5169761.0080182385	301.22340049972365	525.0229330165286	1.2012894862165595	91.1	958.3811385631561	1:02:56
20.6%	515000	1029.9999999894676	-5352143.725445826	181586.9590817879	-5170556.766364038	300.7044752433198	524.499468714596	1.2024884048043367	91.1	967.5026154518127	1:02:45
20.8%	520000	1039.9999999892311	-5352675.4609976215	181263.2957417763	-5171412.1652558455	300.16849504239656	524.6093769673633	1.2022364775507506	91.1	976.692054271698	1:02:35
21.0%	525000	1049.9999999889947	-5352398.9373593815	181152.13964382806	-5171246.797715553	299.98442270442337	524.6093769673633	1.2022364775507506	91.1	985.9174642562866	1:02:24
21.2%	530000	1059.9999999887582	-5352684.293049075	181560.86339697993	-5171123.429652095	300.66126129642635	524.3851532504353	1.202750546131739	91.2	995.1103012561798	1:02:14
21.4%	535000	1069.9999999885217	-5352895.14217212	181624.34400265577	-5171270.798169464	300.76638394573115	523.7423496505869	1.2042267154376753	91.2	1004.2343156337738	1:02:03
21.6%	540000	1079.9999999882853	-5353037.879866082	181904.1084876755	-5171133.771378406	301.22966849592666	523.797395826812	1.2041001625442833	91.2	1013.4321689605713	1:01:52
21.8%	545000	1089.9999999880488	-5353215.52979001	181821.6553595363	-5171393.874430474	301.0931277181382	523.6217340115011	1.2045041076188094	91.2	1022.6578984260559	1:01:42
22.0%	550000	1099.9999999878123	-5353469.107243734	180233.09944853466	-5173236.0077952	298.46251000182264	524.2790927660309	1.2029938598692131	91.2	1032.7056505680084	1:01:35
22.2%	555000	1109.9999999875758	-5352268.770647864	180856.67001027908	-5171412.100637585	299.4951307334803	523.8324928387141	1.204019487293485	91.2	1041.8688688278198	1:01:24
22.4%	560000	1119.9999999873394	-5353517.8772977665	182415.25620310687	-5171102.62109466	302.07611917893735	523.40814453552	1.2049956349361608	91.2	1051.062319278717	1:01:13
22.6%	565000	1129.999999987103	-5354063.807156261	180132.09629017505	-5173931.710866086	298.29525073449406	523.431414981725	1.2049420638563642	91.3	1060.190969467163	1:01:03
22.8%	570000	1139.9999999868664	-5353684.624951053	180614.9300855315	-5173069.694865522	299.0948141161188	523.3331071184442	1.2051684116223733	91.3	1069.3764050006866	1:00:52
23.0%	575000	1149.99999998663	-5353931.363773519	181028.13750450627	-5172903.226269013	299.7790775715881	523.1838243193312	1.2055122886795886	91.3	1078.6129322052002	1:00:42
23.2%	580000	1159.9999999863935	-5355569.483025943	181223.25685194033	-5174346.2261740025	300.10219141895175	523.235943307998	1.2053922088530495	91.3	1087.7981791496277	1:00:32
23.4%	585000	1169.999999986157	-5354997.330103064	181371.19055613226	-5173626.139546932	300.3471667581213	523.235943307998	1.2053922088530495	91.4	1096.9165034294128	1:00:21
23.6%	590000	1179.9999999859206	-5355101.852858487	181771.20334065566	-5173330.64951783	301.00958015536617	522.9370186412467	1.2060812430034187	91.4	1106.107308626175	1:00:11
23.8%	595000	1189.999999985684	-5353521.8293151455	180609.5051461931	-5172912.324168952	299.08583052200385	522.77977411766	1.2064440146327973	91.4	1115.3385219573975	1:00:01
24.0%	600000	1199.9999999854476	-5352961.258121679	180154.49184639603	-5172806.766275283	298.33233734035645	522.5574664018249	1.2069572630895131	91.4	1125.390076637268	59:53
24.2%	605000	1209.9999999852112	-5354666.34435223	179742.7539062015	-5174923.590446029	297.65050731318917	522.5574664018249	1.2069572630895131	91.4	1134.5013072490692	59:43
24.4%	610000	1219.9999999849747	-5356453.228596059	181568.9144162245	-5174884.314179834	300.6745936278303	522.4155972275299	1.2072850290123387	91.4	1143.6224989891052	59:32
24.6%	615000	1229.9999999847382	-5356764.349928761	181462.46038988116	-5175301.8895388795	300.4983078290539	522.392803712366	1.2073377063643627	91.4	1152.8111979961395	59:22
24.8%	620000	1239.9999999845018	-5356795.028612867	181270.79976551473	-5175524.228847352	300.1809215598728	522.0976788149519	1.2080201752417263	91.5	1161.9552974700928	59:11
25.0%	625000	1249.9999999842653	-5354852.730830994	181409.85531314244	-5173442.875517852	300.4111948443118	521.3999627800774	1.2096366982698907	91.5	1171.0318920612335	59:01
25.2%	630000	1259.9999999840288	-5355607.38039423	181161.47467541567	-5174445.905718814	299.99988133531366	521.8239615306933	1.2086538295505986	91.5	1180.1523990631104	58:51
25.4%	635000	1269.9999999837923	-5356926.054469655	180528.8831482032	-5176397.171321452	298.95232206015606	521.8239615306933	1.2086538295505986	91.5	1189.3407094478607	58:40
25.6%	640000	1279.9999999835559	-5357815.091185791	181481.498223841	-5176333.59296195	300.5298341121064	522.2793010378901	1.2076000871602233	91.6	1198.344826221466	58:30
25.8%	645000	1289.9999999833194	-5357488.514480418	180768.68552993672	-5176719.828950481	299.3494301439408	522.00756736085	1.2082287094879363	91.6	1207.5490520000458	58:20
26.0%	650000	1299.999999983083	-5357291.135559278	181284.5265990213	-5176006.608960256	300.2036529293897	522.0675265532905	1.20808994502928	91.5	1217.5282957553864	58:12
26.2%	655000	1309.9999999828465	-5357150.607746707	182022.88856361268	-5175127.719183095	301.4263659932836	521.8511983195815	1.2085907467229644	91.6	1226.7333347797394	58:02
26.4%	660000	1319.99999998261	-5357473.103181485	182124.9479050679	-5175348.155276417	301.59537427929246	521.6991897079106	1.2089428964006177	91.6	1235.846319437027	57:51
26.6%	665000	1329.9999999823735	-5358579.830863824	181987.4359957425	-5176592.394868081	301.3676572298827	521.8878246695834	1.2085059272165375	91.6	1244.9309494495392	57:41
26.8%	670000	1339.999999982137	-5357941.890303003	179914.72097044022	-5178027.169332562	297.9352814295272	521.6381049902973	1.2090844656892314	91.6	1254.0376317501068	57:30
27.0%	675000	1349.9999999819006	-5358637.338982966	181332.48092148284	-5177304.858061483	300.28306435543243	521.1290230760912	1.210265599356661	91.7	1263.2306690216064	57:20
27.2%	680000	1359.9999999816641	-5359036.55233	181083.4062109559	-5177953.146119044	299.87060147536596	521.1223217090723	1.2102811627544159	91.7	1272.2521712779999	57:10
27.4%	685000	1369.9999999814277	-5358022.049250063	181845.59540441644	-5176176.453845646	301.13277196720423	520.8868761748655	1.2108282206818446	91.7	1281.4340462684631	57:00
27.6%	690000	1379.9999999811912	-5359564.536927085	181569.210653757	-5177995.326273329	300.675084191427	520.4054976321584	1.2119482448303067	91.7	1290.557448387146	56:50
27.8%	695000	1389.9999999809547	-5358731.383549793	180400.60400572247	-5178330.77954407	298.73989429320966	520.4505034987591	1.211843441817019	91.7	1299.6213500499725	56:39
28.0%	700000	1399.9999999807183	-5359752.80996022	180820.28189289974	-5178932.528067321	299.43487271827394	520.7724263003963	1.2110943237450296	91.7	1309.5666856765747	56:31
28.2%	705000	1409.9999999804818	-5359265.893276203	181936.43899751388	-5177329.45427869	301.2832071919016	520.6665068094652	1.2113406973691498	91.7	1318.7819046974182	56:21
28.4%	710000	1419.9999999802453	-5359782.356139954	181081.23611149684	-5178701.120028458	299.8670078328359	520.7028589130966	1.2112561294014308	91.7	1327.9229130744934	56:11
28.6%	715000	1429.9999999800089	-5358918.7833464295	181364.90287725607	-5177553.880469173	300.3367544840983	520.8288168063342	1.2109631977023632	91.8	1336.9989953041077	56:01
28.8%	720000	1439.9999999797724	-5362117.614675863	180984.0512995283	-5181133.5633763345	299.7060716729244	520.8966002260563	1.2108056170488088	91.8	1346.1077055931091	55:51
29.0%	725000	1449.999999979536	-5358340.943090835	180938.86804887006	-5177402.075041965	299.63124908793446	520.7073446927429	1.2112456946953583	91.8	1355.293753862381	55:41
29.2%	730000	1459.9999999792994	-5359530.650346901	180675.8761283174	-5178854.7742185835	299.19573957853515	520.7073446927429	1.2112456946953583	91.8	1364.3437345027924	55:30
29.4%	735000	1469.999999979063	-5360530.949575653	180162.97120953602	-5180367.978366117	298.3463790009267	520.4842371097836	1.2117648998509531	91.8	1373.5496037006378	55:20
29.6%	740000	1479.9999999788265	-5360839.864796161	180489.3851639476	-5180350.479632213	298.88691416584027	520.6349759977301	1.2114140588550981	91.9	1382.6753325462341	55:10
29.8%	745000	1489.99999997859	-5361649.378026241	180849.74614041715	-5180799.631885825	299.4836649395488	521.1394213683453	1.2102414509332424	91.9	1391.8677048683167	55:00
30.0%	750000	1499.9999999783536	-5360604.534501128	180735.84632282192	-5179868.688178306	299.2950490551623	521.1394213683453	1.2102414509332424	91.8	1401.8429646492004	54:52
30.2%	755000	1509.999999978117	-5361619.697938937	181824.38471174586	-5179795.313227191	301.0976474723545	521.1394213683453	1.2102414509332424	91.9	1410.9651124477386	54:42
30.4%	760000	1519.9999999778806	-5362928.586920521	181751.32267772962	-5181177.264242792	300.97665816392526	521.1394213683453	1.2102414509332424	91.9	1420.0899317264557	54:32
30.6%	765000	1529.9999999776442	-5361977.118975765	181063.8605734788	-5180913.258402286	299.8382342795576	521.1644296028318	1.2101833771272208	91.9	1429.2696404457092	54:22
30.8%	770000	1539.9999999774077	-5362549.33092187	181568.4425151405	-5180980.888406729	300.6738121688062	521.3217999921849	1.2098180614445657	91.9	1438.2959220409393	54:12
31.0%	775000	1549.9999999771712	-5361985.343793318	181082.15062375227	-5180903.193169566	299.86852224735804	521.3561108008772	1.2097384424754987	91.9	1447.4653670787811	54:02
31.2%	780000	1559.9999999769348	-5362856.333745473	182612.6616037665	-5180243.672141707	302.4030186860149	520.8566803436154	1.2108984165073076	91.9	1456.5859744548798	53:52
31.4%	785000	1569.9999999766983	-5363614.798657268	182440.17601614984	-5181174.622641118	302.11738590504	520.3825317510914	1.2120017313667524	92	1465.763253211975	53:42
31.6%	790000	1579.9999999764618	-5362569.353508236	180906.02585728772	-5181663.327650948	299.5768630569356	520.3825317510914	1.2120017313667524	92	1474.7878353595734	53:32
31.8%	795000	1589.9999999762254	-5363774.061865594	182310.95851983866	-5181463.1033457555	301.90340424238656	519.9599649335858	1.2129867143442405	92	1483.9855473041534	53:22
32.0%	800000	1599.9999999759889	-5364279.0595178045	180820.68862507425	-5183458.370892731	299.4355462588504	519.3760732640657	1.2143503752331473	92	1493.9505598545074	53:14
32.2%	805000	1609.9999999757524	-5362999.033769267	180405.02744535572	-5182594.006323911	298.7472194232763	519.4561420026037	1.2141631958067702	92	1503.178522348404	53:04
32.4%	810000	1619.999999975516	-5363271.373222386	182281.71620615548	-5180989.657016231	301.854979539228	519.4059386057532	1.2142805512550423	92	1512.2116606235504	52:54
