#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
3.4%	85000	170.00000000008362	-321163.14713102055	10394.823846034413	-310768.32328498614	300.0620335186236	32.7513336685187	1.098177988219449	545	25.374933004379272	12:46
3.6%	90000	180.00000000013137	-321432.71744860325	10437.385067104688	-310995.33238149853	301.2906263964388	32.68917041547665	1.100266334766615	545	26.957329988479614	12:44
3.8%	95000	190.0000000001791	-321578.48188195104	10188.679622278938	-311389.8022596721	294.1113742391223	32.55526159078821	1.1047920355146177	545	28.542614221572876	12:42
4.0%	100000	200.00000000022686	-321395.11544931936	10096.458550234887	-311298.65689908445	291.449275985157	32.581962785302366	1.1038866490824881	544	30.171433687210083	12:42
4.2%	105000	210.0000000002746	-321510.9943347367	10363.767635596778	-311147.2266991399	299.16554986528547	32.576715228065055	1.1040644665307486	544	31.76434326171875	12:40
4.4%	110000	220.00000000032236	-321822.7060036233	10470.625450140838	-311352.08055348246	302.25015943677704	32.465055543118226	1.107861764531058	544	33.347883462905884	12:39
4.6%	115000	230.0000000003701	-321978.55812443205	10384.24105036975	-311594.3170740623	299.7565453992975	32.465055543118226	1.107861764531058	544	34.949931144714355	12:37
4.8%	120000	240.00000000041786	-322541.9970034262	10466.43552621272	-312075.56147721346	302.1292110577779	32.465055543118226	1.107861764531058	544	36.53832173347473	12:36
5.0%	125000	250.0000000004656	-322305.89649148076	10566.92714928521	-311738.96934219555	305.0300510544289	32.37685778866995	1.110879689263239	544	38.12818789482117	12:34
5.2%	130000	260.00000000051335	-322557.055207453	10577.024402251485	-311980.03080520156	305.32152326241334	32.33651527277051	1.1122656048805661	544	39.7169144153595	12:33
5.4%	135000	270.0000000005611	-322147.5330775741	10699.101744173227	-311448.4313334009	308.84546710274697	32.25044796591906	1.1152339265986626	544	41.30424952507019	12:31
5.6%	140000	280.00000000060885	-322444.5363977834	10436.596421636654	-312007.93997614674	301.26786097334286	32.21241942327213	1.1165505219273673	544	42.89413332939148	12:29
5.8%	145000	290.0000000006566	-322242.98669549555	10369.883520603586	-311873.10317489196	299.34209397214966	32.114489749243916	1.1199553223617553	544	44.47833800315857	12:28
6.0%	150000	300.00000000070435	-322727.5186013131	10339.093523271371	-312388.42507804174	298.4532949556024	32.0387289931612	1.122603637843281	543	46.110493659973145	12:27
6.2%	155000	310.0000000007521	-322522.691686039	10756.39225576942	-311766.2994302696	310.4992428343515	32.0387289931612	1.122603637843281	543	47.702067136764526	12:25
6.4%	160000	320.00000000079984	-322698.7680423206	10070.937745282497	-312627.83029703813	290.7125800348963	31.974332677349192	1.1248645619139646	543	49.28999328613281	12:24
6.6%	165000	330.0000000008476	-322581.61730980914	10479.454878367143	-312102.162431442	302.50503400008216	31.966743788977706	1.1251316041766912	543	50.87315011024475	12:22
6.8%	170000	340.00000000089534	-322927.08826616034	10560.849729478621	-312366.23853668175	304.8546173027154	31.966743788977706	1.1251316041766912	543	52.46033978462219	12:20
7.0%	175000	350.0000000009431	-322969.23017359205	9935.654460688147	-313033.5757129039	286.8074270397404	31.996018268255717	1.1241021747784654	543	54.05430507659912	12:19
7.2%	180000	360.00000000099084	-323181.1244984376	10471.054770868112	-312710.0697275695	302.2625524173956	31.88704401346674	1.127943803897534	543	55.642327308654785	12:17
7.4%	185000	370.0000000010386	-323180.5423688955	10488.14143364769	-312692.4009352478	302.755784323547	31.696208568064506	1.1347348892648343	544	57.22412347793579	12:15
7.6%	190000	380.00000000108633	-323175.140830805	10638.485214972168	-312536.65561583283	307.09568093163745	31.566287110270892	1.1394052646722286	544	58.80592060089111	12:14
7.8%	195000	390.0000000011341	-323703.4657652066	10359.363944981074	-313344.10182022554	299.038430793264	31.566287110270892	1.1394052646722286	544	60.39110803604126	12:12
8.0%	200000	400.00000000118183	-323266.5310212547	10394.187980150968	-312872.34304110374	300.0436783052157	31.549168724188874	1.1400234990033786	543	62.01555323600769	12:11
8.2%	205000	410.0000000012296	-323665.89975149056	10334.18309566709	-313331.71665582346	298.3115481675653	31.450586230389504	1.1435969255429783	543	63.60833930969238	12:09
8.4%	210000	420.00000000127733	-323637.1552399809	10512.637387761295	-313124.5178522196	303.46289643176334	31.450586230389504	1.1435969255429783	543	65.19337034225464	12:08
8.6%	215000	430.0000000013251	-323063.6195275675	10526.009203577662	-312537.6103239899	303.8488937613118	31.450586230389504	1.1435969255429783	543	66.77906823158264	12:06
8.8%	220000	440.0000000013728	-323391.2641333968	10606.698771933425	-312784.56536146335	306.1781180293889	31.450586230389504	1.1435969255429783	543	68.36161923408508	12:04
9.0%	225000	450.0000000014206	-323420.28975613345	10357.281810594157	-313063.0079455393	298.97832689083606	31.408213240495122	1.1451397583236345	544	69.94613099098206	12:03
9.2%	230000	460.0000000014683	-323679.4810770597	10335.125065362792	-313344.3560116969	298.33873952228106	31.408213240495122	1.1451397583236345	543	71.54373669624329	12:01
9.4%	235000	470.00000000151607	-323800.2826113146	10484.983060937042	-313315.2995503776	302.6646132029774	31.408213240495122	1.1451397583236345	543	73.12651586532593	12:00
9.6%	240000	480.0000000015638	-324057.55540755804	10379.575453442192	-313677.9799541159	299.62186601247987	31.408213240495122	1.1451397583236345	544	74.70984172821045	11:58
9.8%	245000	490.00000000161157	-323678.4103848811	10435.762599128335	-313242.6477857527	301.2437914478612	31.408213240495122	1.1451397583236345	544	76.29219269752502	11:56
10.0%	250000	500.0000000016593	-323720.915582333	10337.808589213286	-313383.1069931197	298.41620342503705	31.372633113184985	1.1464384768035931	543	77.91537404060364	11:55
10.2%	255000	510.00000000170706	-323545.70035055594	10271.87753769501	-313273.82281286095	296.5130056716531	31.493058526813897	1.1420546432152605	543	79.50682520866394	11:53
10.4%	260000	520.0000000015274	-323742.363082654	10486.75180238166	-313255.61128027237	302.71567055252956	31.49174237889421	1.1421023735956488	543	81.09218263626099	11:52
10.6%	265000	530.0000000012909	-323841.06041781476	10475.384589970186	-313365.6758278446	302.3875390784281	31.44683563884265	1.1437333197103026	543	82.67482256889343	11:50
10.8%	270000	540.0000000010544	-323961.36755168036	10636.739400577839	-313324.6281511025	307.0452854054536	31.40011781159658	1.1454349928048562	543	84.25566983222961	11:49
11.0%	275000	550.000000000818	-324122.70515445137	10507.128391265622	-313615.57676318573	303.30387106340476	31.409697350900455	1.1450856503896454	544	85.83905100822449	11:47
11.2%	280000	560.0000000005815	-323981.6288764599	10698.40241716061	-313283.2264592993	308.8252799895637	31.30890838126146	1.1487718856759652	544	87.41923999786377	11:45
11.4%	285000	570.000000000345	-324116.25459516986	10213.454680872439	-313902.7999142974	294.826543112806	31.303348104193997	1.1489759370109984	544	88.9994969367981	11:44
11.6%	290000	580.0000000001086	-324404.7871075768	10255.302282189547	-314149.48482538725	296.03453629624784	31.039560506128254	1.1587404310217828	544	90.59277987480164	11:42
11.8%	295000	589.9999999998721	-324005.6432424558	10218.991842094738	-313786.65140036104	294.986381497842	30.891412752168897	1.164297470243491	544	92.17515420913696	11:40
12.0%	300000	599.9999999996356	-324071.892274725	10530.7437025798	-313541.1485721452	303.98556210887745	30.904869967474866	1.163790488600994	543	93.80733180046082	11:39
12.2%	305000	609.9999999993992	-324036.67427202733	10336.762946334842	-313699.9113256925	298.3860193898781	30.904869967474866	1.163790488600994	543	95.40814733505249	11:38
12.4%	310000	619.9999999991627	-324261.4657467071	10611.90407106406	-313649.561675643	306.32837672211383	30.841139273025256	1.1661953665588347	543	96.99311685562134	11:36
12.6%	315000	629.9999999989262	-324191.3128333731	10380.766019113478	-313810.5468142596	299.6562334593607	30.841139273025256	1.1661953665588347	543	98.57824873924255	11:34
12.8%	320000	639.9999999986898	-324320.51026152214	10240.266798289995	-314080.2434632321	295.6005147158285	30.841139273025256	1.1661953665588347	543	100.16394233703613	11:33
13.0%	325000	649.9999999984533	-324096.8762562942	10253.670066891365	-313843.20618940284	295.98741997674426	30.747566811142352	1.1697443879222358	543	101.74823522567749	11:31
13.2%	330000	659.9999999982168	-324536.3678353643	10246.707694209817	-314289.6601411545	295.7864407455535	30.879621305258265	1.1647420596273064	543	103.3309440612793	11:29
13.4%	335000	669.9999999979804	-324346.6812805847	10397.153490687524	-313949.52778989717	300.129282172602	30.894760995685303	1.1641712886084736	544	104.91519808769226	11:28
13.6%	340000	679.9999999977439	-324333.4525527175	10432.138429016746	-313901.3141237008	301.13917439329555	30.906751183062823	1.1637196516244608	544	106.500403881073	11:26
13.8%	345000	689.9999999975074	-324574.07928090007	10474.851495248698	-314099.2277856514	302.3721505072933	30.84899180321762	1.1658985145779173	544	108.08354568481445	11:25
14.0%	350000	699.999999997271	-324308.74863525544	10305.156734195984	-314003.59190105944	297.4736591203171	30.858613588589147	1.165534984789385	543	109.72519397735596	11:23
14.2%	355000	709.9999999970345	-324435.44158286543	10100.729519100207	-314334.7120637652	291.57256384667386	30.895369792168108	1.1641483484918587	543	111.31702542304993	11:22
14.4%	360000	719.999999996798	-324840.1779226069	10139.428299174378	-314700.7496234325	292.68966162685183	30.842961046860935	1.1661264839310332	543	112.902667760849	11:20
14.6%	365000	729.9999999965615	-324639.13389944995	10492.311118304517	-314146.82278114546	302.87614846591157	30.842961046860935	1.1661264839310332	543	114.48950695991516	11:18
14.8%	370000	739.9999999963251	-324498.9914957064	10357.849490021508	-314141.14200568484	298.9947138008867	30.87006507802415	1.1651026205708221	543	116.07100701332092	11:17
15.0%	375000	749.9999999960886	-324436.1541209887	10358.869409537474	-314077.2847114512	299.02415529297156	30.82685723826	1.1667356630489876	543	117.65154504776001	11:15
15.2%	380000	759.9999999958521	-324765.45183680794	10363.37961722203	-314402.07221958594	299.15434913843393	30.84265964331044	1.1661378796623563	543	119.23539566993713	11:14
15.4%	385000	769.9999999956157	-324819.6829383645	10341.141198986963	-314478.54173937754	298.5124041572886	30.818744975016674	1.1670427770097185	543	120.8206946849823	11:12
15.6%	390000	779.9999999953792	-324644.1521091246	10332.537077202749	-314311.6150319218	298.2640333991638	30.89526297793103	1.1641523733036163	544	122.40671133995056	11:10
15.8%	395000	789.9999999951427	-324711.0081637773	10314.190811280305	-314396.817352497	297.7344411769481	30.89526297793103	1.1641523733036163	544	123.98704814910889	11:09
16.0%	400000	799.9999999949063	-324497.11997141875	10425.843749804102	-314071.2762216147	300.957469126052	30.935674559802717	1.162631629385331	543	125.62549567222595	11:07
16.2%	405000	809.9999999946698	-324691.11179157376	10540.660964646238	-314150.4508269275	304.2718386121323	30.953531814254653	1.161960901115472	543	127.21620631217957	11:06
16.4%	410000	819.9999999944333	-324382.9642114992	10027.462585494808	-314355.5016260044	289.45760495819815	30.953531814254653	1.161960901115472	543	128.80179262161255	11:04
16.6%	415000	829.9999999941969	-324661.83007889637	10482.715206806626	-314179.11487208976	302.59914822423644	30.95949779137565	1.1617369881761126	543	130.38554286956787	11:03
16.8%	420000	839.9999999939604	-324588.33313155524	10279.866482204665	-314308.4666493506	296.74361842380176	30.968987922092982	1.1613809857163397	543	131.970232963562	11:01
17.0%	425000	849.9999999937239	-324663.05465705483	10327.13886655108	-314335.9157905037	298.1082060287828	30.968987922092982	1.1613809857163397	543	133.55516457557678	10:59
17.2%	430000	859.9999999934874	-324570.5195411671	10103.103967045761	-314467.4155741213	291.64110581425126	31.013630521606864	1.1597092347682443	543	135.13946175575256	10:58
17.4%	435000	869.999999993251	-324626.3937479652	10591.69778593791	-314034.6959620273	305.7450922822219	31.20868019187073	1.1524612222777184	543	136.72364830970764	10:56
17.6%	440000	879.9999999930145	-324646.2778824266	10633.074029559293	-314013.20385286736	306.93947902549803	31.129959017410222	1.1553755563726382	543	138.30483746528625	10:54
17.8%	445000	889.999999992778	-324402.2828837773	10124.15453370538	-314278.1283500719	292.2487616949244	31.09625105491353	1.1566279695929658	544	139.8878424167633	10:53
18.0%	450000	899.9999999925416	-324605.1372013899	10694.466806503266	-313910.67039488663	308.71167274094915	30.95862795850649	1.1617696290611996	543	141.51413416862488	10:51
18.2%	455000	909.9999999923051	-324205.80688157026	10428.22846021952	-313777.57842135074	301.02630733506845	30.97717278905854	1.161074122694038	543	143.10279083251953	10:50
18.4%	460000	919.9999999920686	-324588.15872605576	10178.508343215903	-314409.65038283984	293.81776515787715	30.884620704467828	1.1645535188455376	543	144.69866228103638	10:48
18.6%	465000	929.9999999918322	-324726.34216485766	10336.572543257644	-314389.76962160005	298.38052312218	30.967105088464027	1.1614515989418794	543	146.28034496307373	10:47
18.8%	470000	939.9999999915957	-324917.1145370911	10265.945020933006	-314651.1695161581	296.3417547615985	31.089192453319704	1.1568905745493956	543	147.86252355575562	10:45
19.0%	475000	949.9999999913592	-324409.052767655	10340.005745729077	-314069.0470219259	298.479627612099	31.089192453319704	1.1568905745493956	543	149.44446682929993	10:43
19.2%	480000	959.9999999911228	-324426.9536278995	10712.243662300616	-313714.7099655989	309.22482809395257	31.053503723646397	1.1582201493163564	543	151.02504634857178	10:42
19.4%	485000	969.9999999908863	-324626.53101215995	10634.740275185424	-313991.7907369745	306.9875776809754	31.0159249967653	1.1596234425814738	544	152.60394835472107	10:40
19.6%	490000	979.9999999906498	-324701.95111267857	10319.619201110369	-314382.3319115682	297.8911397141496	31.004938199728926	1.160034362523329	544	154.1853895187378	10:38
19.8%	495000	989.9999999904134	-324351.5556666684	10314.2088313669	-314037.3468353015	297.7349613535194	31.061303969517763	1.1579292921795568	544	155.76749086380005	10:37
20.0%	500000	999.9999999901769	-324666.66922606446	10369.355110172728	-314297.31411589176	299.32684062002323	31.021328444773772	1.1594214536501308	543	157.39059805870056	10:35
20.2%	505000	1009.9999999899404	-324824.56833545293	10530.462179423641	-314294.1061560293	303.9774355247264	30.839347680293287	1.1662631159536807	543	158.98010659217834	10:34
20.4%	510000	1019.999999989704	-324683.07685509045	10568.638907940234	-314114.4379471502	305.07946351110235	30.954824631498628	1.161912372231601	543	160.56599736213684	10:32
20.6%	515000	1029.9999999894676	-325009.58531577326	10607.11435286656	-314402.4709629067	306.190114390437	30.84743473301518	1.1659573650415562	544	162.1486885547638	10:31
20.8%	520000	1039.9999999892311	-325027.4714331823	10556.723295528567	-314470.74813765375	304.7355016562577	30.811857708739527	1.1673036419805378	543	163.74549651145935	10:29
21.0%	525000	1049.9999999889947	-324862.9085336462	10554.916658318758	-314307.9918753274	304.68335038914296	30.806866262993765	1.167492772960237	543	165.33142113685608	10:27
21.2%	530000	1059.9999999887582	-325085.60680466285	10750.30043826276	-314335.3063664001	310.3233934716353	30.786076544911356	1.1682811763015228	544	166.91769647598267	10:26
21.4%	535000	1069.9999999885217	-324870.26807614724	10186.12816972043	-314684.13990642683	294.03772277042293	30.801814092029836	1.167684267301139	544	168.5016384124756	10:24
21.6%	540000	1079.9999999882853	-325301.229510517	10348.246676305404	-314952.98283421155	298.71751431642855	30.801814092029836	1.167684267301139	544	170.08494973182678	10:23
21.8%	545000	1089.9999999880488	-325071.75695891015	10524.500464911554	-314547.2564939986	303.80534177823773	30.87955563315729	1.1647445367049902	544	171.66775035858154	10:21
22.0%	550000	1099.9999999878123	-324955.2882176186	10544.064808846271	-314411.2234087723	304.3700956319308	30.93780841967066	1.1625514397047467	543	173.2949767112732	10:20
22.2%	555000	1109.9999999875758	-324909.879936275	10412.009454653562	-314497.8704816215	300.55812164343433	30.952033500956336	1.162017148840527	543	174.91238856315613	10:18
22.4%	560000	1119.9999999873394	-324981.4054730728	10431.931080075774	-314549.474392997	301.1331889580637	30.952033500956336	1.162017148840527	543	176.4987108707428	10:16
22.6%	565000	1129.999999987103	-324796.9012674412	10093.435496847324	-314703.4657705939	291.36201105788706	30.863472090311046	1.1653515072560097	543	178.08328533172607	10:15
22.8%	570000	1139.9999999868664	-324863.3967922946	10328.431888017538	-314534.96490427706	298.1455310144059	30.863472090311046	1.1653515072560097	543	179.66642117500305	10:13
23.0%	575000	1149.99999998663	-325199.1722608318	10397.664609359397	-314801.5076514724	300.14403637241554	30.92001267367149	1.1632205361359256	543	181.24939274787903	10:12
23.2%	580000	1159.9999999863935	-324887.4922663484	10658.518566861461	-314228.97369948693	307.67397339672704	30.872137790575668	1.1650243971953682	543	182.8410289287567	10:10
23.4%	585000	1169.999999986157	-324993.5789099805	10312.841544917614	-314680.7373650629	297.6954925988342	30.890619217615985	1.1643273793322664	543	184.42557168006897	10:08
23.6%	590000	1179.9999999859206	-324881.82377626095	10337.490410871696	-314544.33336538926	298.4070187345014	30.877356138168583	1.1648275052648678	543	186.0058798789978	10:07
23.8%	595000	1189.999999985684	-324765.5910970726	10461.704138140834	-314303.88695893175	301.9926325118358	30.907840682960558	1.1636786305627036	543	187.58780670166016	10:05
24.0%	600000	1199.9999999854476	-325027.7366822616	10353.415668215264	-314674.3210140463	298.8667249472855	30.907840682960558	1.1636786305627036	543	189.2174162864685	10:04
24.2%	605000	1209.9999999852112	-324888.7517103319	10471.664298328478	-314417.0874120034	302.28014733309135	30.907840682960558	1.1636786305627036	543	190.8097321987152	10:02
24.4%	610000	1219.9999999849747	-324690.7741139309	10751.260141529532	-313939.5139724013	310.35109673222604	30.943138688194317	1.1623511784640035	543	192.39400243759155	10:01
24.6%	615000	1229.9999999847382	-325214.05935672973	10517.099797737572	-314696.9595589922	303.591710525365	31.01891901661037	1.159511512968516	543	193.97455477714539	9:59
24.8%	620000	1239.9999999845018	-325159.990290731	10569.502244030846	-314590.4880467002	305.1043849899841	31.2370614442056	1.1514141233752164	543	195.55553078651428	9:57
25.0%	625000	1249.9999999842653	-325015.84243528394	10208.128836981254	-314807.7135983027	294.6728047164789	31.177863634804332	1.1536003281330498	543	197.13837480545044	9:56
25.2%	630000	1259.9999999840288	-325110.4453028061	10252.282784639901	-314858.1625181662	295.94737401352216	31.22283787376769	1.1519386503241515	543	198.71870803833008	9:54
25.4%	635000	1269.9999999837923	-325228.47263839655	10431.228833610205	-314797.24380478635	301.1129175705337	31.207043862517516	1.1525216511390601	543	200.31022930145264	9:52
25.6%	640000	1279.9999999835559	-325065.6386293301	10465.354829368323	-314600.2837999618	302.0980151378133	31.248977035061387	1.150975076055865	544	201.89000606536865	9:51
25.8%	645000	1289.9999999833194	-324957.4521681955	10539.663888290457	-314417.78827990504	304.2430565218034	31.2570546648855	1.15067763438387	544	203.4733898639679	9:49
26.0%	650000	1299.999999983083	-324883.67277027265	10407.948420132976	-314475.7243501397	300.4408938486698	31.105393358828927	1.1562880206878652	543	205.10331463813782	9:48
26.2%	655000	1309.9999999828465	-325329.8350802326	10431.659202398032	-314898.17587783455	301.1253408049772	31.16410812599388	1.1541095151572132	543	206.69458866119385	9:46
26.4%	660000	1319.99999998261	-324976.04507277324	10363.513742519926	-314612.5313302533	299.1582208644227	31.281308370684183	1.1497854659207498	543	208.27743005752563	9:45
26.6%	665000	1329.9999999823735	-325294.50953436247	10417.99526060853	-314876.5142737539	300.7309108252135	31.281308370684183	1.1497854659207498	543	209.86030673980713	9:43
26.8%	670000	1339.999999982137	-325218.71530520474	10685.902770186982	-314532.8125350177	308.4644591094097	31.36847300427664	1.1465905182791079	543	211.44457912445068	9:41
27.0%	675000	1349.9999999819006	-325255.5546142977	10539.65277594902	-314715.90183834865	304.24273574755864	31.36847300427664	1.1465905182791079	543	213.02689146995544	9:40
27.2%	680000	1359.9999999816641	-325015.7068325379	10392.677874547611	-314623.0289579903	300.00008686346706	31.176357219819156	1.1536560691168007	543	214.6106927394867	9:38
27.4%	685000	1369.9999999814277	-324957.1477391418	10247.052104417593	-314710.0956347242	295.7963826578783	31.231914713860334	1.1516038657609469	544	216.19308423995972	9:37
27.6%	690000	1379.9999999811912	-325179.34275110613	10432.363566818236	-314746.9791842879	301.14567333041435	31.231883086518312	1.1516050319464517	544	217.77523016929626	9:35
27.8%	695000	1389.9999999809547	-324731.97847073246	10172.000922934503	-314559.97754779796	293.62991880362245	31.097599423674215	1.1565778190652458	544	219.3695924282074	9:33
28.0%	700000	1399.9999999807183	-325409.342716284	10626.452182383853	-314782.8905339001	306.7483295689471	31.059460235246625	1.157998028529235	543	221.00737047195435	9:32
28.2%	705000	1409.9999999804818	-324959.5100965424	10289.086178521762	-314670.4239180207	297.0097586553544	31.05675055999538	1.158099062879008	543	222.59913110733032	9:30
28.4%	710000	1419.9999999802453	-324947.5310475542	10513.256162953285	-314434.27488460095	303.48075829697143	31.05675055999538	1.158099062879008	543	224.18039774894714	9:29
28.6%	715000	1429.9999999800089	-325214.0011815039	10365.106768178774	-314848.8944133251	299.20420591676424	31.05710612059667	1.1580858042580164	543	225.76205801963806	9:27
28.8%	720000	1439.9999999797724	-325247.46184260014	10604.960088496124	-314642.50175410404	306.1279283488739	31.085798308002882	1.157016891225801	543	227.34231305122375	9:25
29.0%	725000	1449.999999979536	-325130.5688966719	10460.37912965369	-314670.1897670182	301.9543841733386	31.220726271748642	1.1520165612593003	543	228.9261393547058	9:24
29.2%	730000	1459.9999999792994	-324954.3640180296	10301.046033331872	-314653.3179846977	297.35499763275925	31.19574070107144	1.1529392446309974	543	230.50769066810608	9:22
29.4%	735000	1469.999999979063	-325109.93016706477	10133.728239822802	-314976.201927242	292.5251209453026	31.28581895380869	1.149619697432252	544	232.08934998512268	9:21
29.6%	740000	1479.9999999788265	-325027.169446008	10432.782410199683	-314594.3870358083	301.15776386687986	31.122543236348832	1.1556508556020322	544	233.67074847221375	9:19
29.8%	745000	1489.99999997859	-324840.6803877432	10450.383797255066	-314390.2965904882	301.66585405395904	31.145410677245767	1.1548023589194283	544	235.25259494781494	9:17
30.0%	750000	1499.9999999783536	-325194.06903772627	10604.116703219173	-314589.9523345071	306.10358277986865	31.05608394592565	1.1581239212974361	543	236.8919553756714	9:16
30.2%	755000	1509.999999978117	-325111.95532316214	10485.650347857001	-314626.30497530516	302.68387543128534	31.03348339970362	1.1589673404159733	543	238.48197150230408	9:14
30.4%	760000	1519.9999999778806	-325074.27919221617	10598.64403528215	-314475.63515693403	305.9456060893275	31.025822153439556	1.1592535257155288	543	240.06239819526672	9:13
30.6%	765000	1529.9999999776442	-325408.482279024	10484.886232072678	-314923.59604695137	302.6618180939525	30.977766279466376	1.1610518781477914	543	241.64176964759827	9:11
30.8%	770000	1539.9999999774077	-325102.4915523431	9946.221307991289	-315156.2702443518	287.1124547859173	30.961114415521426	1.1616763284711384	544	243.22332549095154	9:10
31.0%	775000	1549.9999999771712	-325412.048465475	10441.28758262003	-314970.7608828549	301.40327830461126	30.82780204843613	1.1666999049457802	544	244.80578184127808	9:08
31.2%	780000	1559.9999999769348	-325492.1184847638	10466.86251800641	-315025.25596675737	302.1415368102686	30.86027482415797	1.165472243022357	544	246.38856172561646	9:06
31.4%	785000	1569.9999999766983	-325523.5044298298	10612.741327100375	-314910.7631027294	306.3525453614822	30.827469778408737	1.1667124800747857	544	247.97024416923523	9:05
31.6%	790000	1579.9999999764618	-325472.2242368063	10374.31995244454	-315097.90428436175	299.4701581682805	30.827469778408737	1.1667124800747857	544	249.55177545547485	9:03
31.8%	795000	1589.9999999762254	-325659.3095902287	10516.703968785916	-315142.6056214428	303.5802843346071	30.85523068646255	1.1656627715759669	544	251.1322648525238	9:02
32.0%	800000	1599.9999999759889	-325258.06775941106	10546.618771062595	-314711.4489883485	304.44381954563164	30.79228695027791	1.1680455491232409	544	252.75675654411316	9:00
32.2%	805000	1609.9999999757524	-325562.39544377406	10409.228144059362	-315153.1672997147	300.4778349810431	30.717283327904184	1.1708976127756983	543	254.36515402793884	8:58
32.4%	810000	1619.999999975516	-325540.8985758354	10309.803556645313	-315231.0950191901	297.60779655392815	30.717283327904184	1.1708976127756983	543	255.94940376281738	8:57
32.6%	815000	1629.9999999752795	-325549.30169448105	10639.248281898974	-314910.0534125821	307.1177079921398	30.717283327904184	1.1708976127756983	543	257.53233528137207	8:55
32.8%	820000	1639.999999975043	-325350.88135362073	10470.831908048212	-314880.04944557254	302.25611915100023	30.80605352987227	1.1675235740508334	544	259.11797308921814	8:54
33.0%	825000	1649.9999999748065	-325632.76613719645	10425.92003416127	-315206.8461030352	300.95967118735445	30.720951706500873	1.1707577962822946	544	260.7024083137512	8:52
33.2%	830000	1659.99999997457	-325826.230639064	10612.735279189823	-315213.49535987416	306.35237077955895	30.681235756468052	1.1722733075383198	544	262.2854962348938	8:50
33.4%	835000	1669.9999999743336	-325597.5992792176	10549.2577618736	-315048.341517344	304.51999793604165	30.55419826756328	1.1771473564659218	544	263.8686602115631	8:49
33.6%	840000	1679.9999999740971	-325861.66937800363	10262.504952240928	-315599.1644257627	296.2424520680197	30.566516752266843	1.1766729592088843	544	265.45579743385315	8:47
33.8%	845000	1689.9999999738607	-325737.46466058184	10449.270336217149	-315288.1943243647	301.63371234687196	30.54462462094157	1.177516311493274	544	267.04312896728516	8:46
